no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS-C,L3,AI 코딩 기본 이해,코드 품질,multiple_choice,concept,medium,좋은 코드의 특징으로 보기 어려운 것은?,읽기 쉽고 의도가 명확하다.,보안상 민감한 값을 코드에 그대로 넣는다.,반복되는 코드를 줄이고 구조화되어 있다.,오류 상황을 어느 정도 고려한다.,B,2,"정답은 B입니다. API 키나 비밀번호 같은 민감값을 코드에 그대로 넣는 것은 보안상 부적절합니다. 좋은 코드는 읽기 쉽고 의도가 명확하며, 중복을 줄이고 오류 상황을 고려해야 합니다. 이 문항은 코드 품질 기준과 보안상 금지해야 할 작성 방식을 구분하는지를 평가합니다. 이 문항은 AI 코딩의 기본 개념을 이해하고 있는지를 확인합니다. AI 코딩 도구를 실무에서 활용하려면 이러한 기초 개념을 정확히 구분할 수 있어야 합니다.",AXIS-C L3 과목1 AI 코딩 기본 이해,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
12,AXIS-C,L3,AI 코딩 기본 이해,주석의 역할,multiple_choice,concept,easy,코드 주석의 적절한 역할은?,비밀번호를 안전하게 저장하는 공간이다.,실행되지 않으므로 아무 정보나 숨겨도 되는 공간이다.,코드의 의도나 복잡한 처리 이유를 설명하는 것이다.,오류를 자동으로 해결하는 기능이다.,C,2,정답은 C입니다. 주석은 코드의 의도나 복잡한 처리 이유를 설명하기 위해 사용합니다. 실행되지 않는다고 해서 비밀번호나 토큰 같은 민감정보를 남겨도 되는 공간은 아닙니다. 이 문항은 주석의 올바른 역할과 보안상 주의점을 이해하는지를 확인합니다. 이 문항은 AI 코딩의 기본 개념을 이해하고 있는지를 확인합니다. AI 코딩 도구를 실무에서 활용하려면 이러한 기초 개념을 정확히 구분할 수 있어야 합니다.,AXIS-C L3 과목1 AI 코딩 기본 이해,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
13,AXIS-C,L3,AI 코딩 기본 이해,실행환경,multiple_choice,concept,easy,코드 실행환경에 대한 설명으로 가장 적절한 것은?,"코드가 실행되는 운영체제, 언어 버전, 라이브러리 등의 조건이다.",코드의 글자 색만 의미한다.,개발자의 직급을 의미한다.,파일 이름의 길이만 의미한다.,A,2,"정답은 A입니다. 실행환경은 코드가 실행되는 운영체제, 언어 버전, 라이브러리, 권한, 파일 경로 등의 조건을 의미합니다. 같은 코드라도 실행환경이 다르면 오류가 발생할 수 있습니다. 이 문항은 AI가 작성한 코드를 실행하기 전 환경 확인이 필요하다는 점을 평가합니다. 이 문항은 AI 코딩의 기본 개념을 이해하고 있는지를 확인합니다. AI 코딩 도구를 실무에서 활용하려면 이러한 기초 개념을 정확히 구분할 수 있어야 합니다.",AXIS-C L3 과목1 AI 코딩 기본 이해,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
14,AXIS-C,L3,AI 코딩 기본 이해,오류 메시지,multiple_choice,concept,medium,오류 메시지를 AI에게 전달할 때 가장 적절한 방식은?,"오류 메시지, 관련 코드 일부, 실행 상황을 함께 제공한다.",오류 메시지를 모두 삭제하고 ‘고쳐줘’라고만 한다.,비밀번호와 API 키를 함께 제공한다.,실행한 적이 없지만 성공했다고 말한다.,A,2,"정답은 A입니다. AI에게 오류 수정을 요청할 때는 오류 메시지, 관련 코드, 실행 상황을 함께 제공해야 원인 분석이 가능합니다. 다만 비밀번호나 API 키 같은 민감정보는 반드시 제거해야 합니다. 이 문항은 디버깅 요청 시 제공해야 할 정보와 보안 기준을 함께 평가합니다. 이 문항은 AI 코딩의 기본 개념을 이해하고 있는지를 확인합니다. AI 코딩 도구를 실무에서 활용하려면 이러한 기초 개념을 정확히 구분할 수 있어야 합니다.",AXIS-C L3 과목1 AI 코딩 기본 이해,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
15,AXIS-C,L3,AI 코딩 기본 이해,AI 코딩 책임,multiple_choice,ethics_security,hard,AI가 제안한 코드에 보안 취약점이 포함되어 운영 장애가 발생했다. 가장 적절한 판단은?,AI가 만들었으므로 사용자는 책임이 없다.,AI 도구 회사가 항상 모든 책임을 진다.,코드를 사용한 조직과 담당자는 검토·테스트 책임을 져야 한다.,코드가 자동 생성되었으므로 사고 기록이 필요 없다.,C,2,"정답은 C입니다. AI가 제안한 코드라도 실제 업무에 적용한 조직과 담당자는 검토와 테스트 책임을 져야 합니다. 보안 취약점이나 운영 장애가 발생할 수 있으므로 코드 리뷰, 테스트, 배포 승인 절차가 필요합니다. 이 문항은 AI 생성 코드 사용 시 책임 소재와 검증 의무를 확인합니다. 이 문항은 AI 코딩 과정에서 발생할 수 있는 보안·윤리·저작권 리스크를 인식하고 적절히 대응하는 능력을 평가합니다.",AXIS-C L3 과목1 AI 코딩 기본 이해,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
16,AXIS-C,L3,AI 코딩 도구 활용 기초,코드 생성 요청,multiple_choice,tool_use,easy,AI에게 간단한 파이썬 스크립트 생성을 요청할 때 가장 적절한 요청은?,CSV 파일의 name 컬럼을 읽어 인사말을 출력하는 Python 스크립트를 작성해줘. 입력 파일명과 실행 방법도 설명해줘.,코드 만들어줘.,코드 실행 결과가 나오면 오류 메시지 없이 완료되었는지만 확인한다.,"생성된 코드를 수정하지 않고 그대로 사용하되, 주석만 추가한다.",A,2,"정답은 A입니다. AI에게 코드를 요청할 때는 사용 언어, 입력 파일, 처리할 컬럼, 기대 출력, 실행 방법 등을 구체적으로 제시해야 합니다. 구체적인 조건이 있어야 AI가 실제로 활용 가능한 코드 초안을 생성할 수 있습니다. 이 문항은 코드 생성 프롬프트의 기본 작성 능력을 평가합니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
17,AXIS-C,L3,AI 코딩 도구 활용 기초,에러 수정 요청,multiple_choice,tool_use,hard,AI에게 코드 오류 수정을 요청할 때 포함하면 좋은 정보가 아닌 것은?,오류 메시지,관련 코드 일부,실행 환경,개인 계정 비밀번호,D,2,"정답은 D입니다. 오류 메시지, 관련 코드, 실행환경은 디버깅에 필요한 정보이지만 개인 계정 비밀번호는 입력하면 안 됩니다. 민감정보를 AI 도구에 제공하면 계정 보안 사고로 이어질 수 있습니다. 이 문항은 디버깅 요청 시 필요한 정보와 금지 정보를 구분하는지를 확인합니다. 이 문항은 AI 코딩 도구를 업무에 적용할 때 필요한 판단력을 평가합니다. 도구의 기능과 한계를 이해하고 적절하게 활용하는 것이 핵심입니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
18,AXIS-C,L3,AI 코딩 도구 활용 기초,리팩토링,multiple_choice,tool_use,easy,리팩토링(refactoring)에 대한 설명으로 가장 적절한 것은?,프로그램 실행 결과를 일부러 바꾸는 것이다.,코드를 무조건 삭제하는 것이다.,기능은 유지하면서 코드 구조와 가독성을 개선하는 것이다.,주석에 비밀번호를 추가하는 것이다.,C,2,"정답은 C입니다. 리팩토링은 기능은 유지하면서 코드 구조, 가독성, 유지보수성을 개선하는 작업입니다. 프로그램의 결과를 일부러 바꾸는 것이 아니라, 같은 동작을 더 명확하고 안정적인 구조로 만드는 것이 목적입니다. 이 문항은 코드 개선의 기본 개념을 이해하는지를 평가합니다. 이 문항은 AI 코딩 도구를 업무에 적용할 때 필요한 판단력을 평가합니다. 도구의 기능과 한계를 이해하고 적절하게 활용하는 것이 핵심입니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
19,AXIS-C,L3,AI 코딩 도구 활용 기초,테스트 케이스 요청,multiple_choice,tool_use,easy,AI에게 테스트 케이스를 요청하는 프롬프트로 가장 적절한 것은?,AI가 생성한 코드는 항상 정확하므로 실행만 확인하면 충분하다.,"아래 함수가 정상 입력, 빈 입력, 잘못된 입력에서 어떻게 동작해야 하는지 테스트 케이스를 표로 작성해줘.",코드의 길이가 짧으면 오류가 없다고 판단할 수 있다.,오류 메시지가 없으면 코드가 정상 작동하는 것으로 간주한다.,B,2,"정답은 B입니다. 테스트 케이스를 요청할 때는 정상 입력, 빈 입력, 잘못된 입력처럼 확인해야 할 조건을 명확히 제시해야 합니다. 이렇게 하면 코드가 다양한 상황에서 요구사항대로 동작하는지 확인할 수 있습니다. 이 문항은 AI를 활용해 코드 검증 기준을 만드는 능력을 평가합니다. 이 문항은 AI 코딩 도구를 업무에 적용할 때 필요한 판단력을 평가합니다. 도구의 기능과 한계를 이해하고 적절하게 활용하는 것이 핵심입니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
20,AXIS-C,L3,AI 코딩 도구 활용 기초,코드 설명 요청,multiple_choice,tool_use,easy,AI에게 기존 코드를 설명하게 할 때 가장 적절한 요청은?,AI에게 전체 코드를 한 번에 생성해달라고 요청하고 결과만 확인한다.,"아래 Python 코드의 전체 목적, 주요 변수, 함수 흐름을 초보자도 이해할 수 있게 설명해줘.",코드 생성 후 변수명만 변경하면 대부분의 오류가 해결된다.,에러 메시지를 무시하고 다른 AI 도구로 동일한 요청을 반복한다.,B,2,"정답은 B입니다. 기존 코드를 설명하게 할 때는 전체 목적, 주요 변수, 함수 흐름처럼 분석 항목을 명확히 지정하는 것이 좋습니다. 설명 수준을 초보자 기준으로 요청하면 코드 이해에 필요한 표현도 조정됩니다. 이 문항은 AI를 코드 이해 보조도구로 활용하는 기준을 확인합니다. 이 문항은 AI 코딩 도구를 업무에 적용할 때 필요한 판단력을 평가합니다. 도구의 기능과 한계를 이해하고 적절하게 활용하는 것이 핵심입니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
21,AXIS-C,L3,AI 코딩 도구 활용 기초,자동화 대상 선정,multiple_choice,tool_use,medium,AI 코딩으로 자동화하기 적절한 업무는?,CEO의 최종 의사결정을 AI에게 전부 맡기는 작업,매번 같은 형식의 파일명을 규칙에 따라 변경하는 작업,고객 개인정보를 무단으로 수집하는 작업,법적 검토 없이 계약서를 자동 확정하는 작업,B,2,정답은 B입니다. 규칙이 명확하고 반복적으로 수행되는 파일명 변경 작업은 AI 코딩 자동화에 적절한 대상입니다. 반대로 의료·법률·계약 등 최종 판단이 필요한 업무나 개인정보 무단 수집은 자동화 대상이 될 수 없습니다. 이 문항은 자동화에 적합한 업무를 선별하는 능력을 평가합니다. 이 문항은 AI 코딩 도구를 업무에 적용할 때 필요한 판단력을 평가합니다. 도구의 기능과 한계를 이해하고 적절하게 활용하는 것이 핵심입니다.,AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
22,AXIS-C,L3,AI 코딩 도구 활용 기초,AI 결과 검증,multiple_choice,ethics_security,medium,AI가 생성한 자동화 스크립트를 받은 뒤 가장 먼저 해야 할 일로 적절한 것은?,운영 서버에서 바로 실행한다.,테스트 환경에서 샘플 데이터로 실행해 결과를 확인한다.,코드 내용을 읽지 않고 배포한다.,오류가 나도 무시한다.,B,2,"정답은 B입니다. AI가 생성한 자동화 스크립트는 운영 환경이 아니라 테스트 환경에서 샘플 데이터로 먼저 실행해 보아야 합니다. 이를 통해 기능이 요구사항대로 동작하는지, 예기치 않은 파일 변경이나 삭제가 없는지 확인할 수 있습니다. 이 문항은 AI 생성 코드의 사전 검증 절차를 이해하는지를 평가합니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
23,AXIS-C,L3,AI 코딩 도구 활용 기초,보안정보 제거,multiple_choice,ethics_security,medium,AI에게 코드를 공유하기 전 해야 할 조치로 가장 적절한 것은?,오류 메시지 없이 코드만 일부러 잘라 보낸다.,더 정확한 답을 위해 모든 비밀값을 포함한다.,"API 키, 비밀번호, 토큰 등 민감정보를 제거한다.",회사 내부 서버 주소와 계정을 모두 입력한다.,C,2,"정답은 C입니다. 코드를 AI에게 공유하기 전에는 API 키, 비밀번호, 인증 토큰, 내부 서버 주소 등 민감정보를 제거하거나 마스킹해야 합니다. 민감정보가 포함된 코드는 외부 도구 입력 자체가 보안 위험이 될 수 있습니다. 이 문항은 AI 코딩 도구 사용 전 보안정보 제거 기준을 확인합니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
24,AXIS-C,L3,AI 코딩 도구 활용 기초,실행 가이드,multiple_choice,tool_use,easy,AI에게 실행 가이드까지 요청할 때 적절한 프롬프트는?,AI가 작성한 코드는 자동으로 보안 검사가 완료된 상태이다.,설명은 필요 없어.,코드에 주석이 많으면 보안 위험이 자동으로 줄어든다.,"코드와 함께 필요한 라이브러리, 실행 명령어, 입력 파일 형식, 예상 출력 예시를 작성해줘.",D,2,"정답은 D입니다. 실행 가이드는 필요한 라이브러리, 실행 명령어, 입력 파일 형식, 예상 출력 예시를 포함해야 재현 가능성이 높아집니다. 코드만 제공하면 사용자가 실행 조건을 알기 어려워 오류가 발생할 수 있습니다. 이 문항은 AI에게 코드뿐 아니라 실행 가능성을 높이는 문서화를 요청하는 능력을 평가합니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
25,AXIS-C,L3,AI 코딩 도구 활용 기초,버전 차이,multiple_choice,tool_use,hard,AI가 작성한 코드가 내 PC에서 실행되지 않는다. 가장 먼저 확인할 사항으로 적절한 것은?,코드가 마음에 들지 않으므로 모두 삭제한다.,무조건 운영 서버에서 실행한다.,"언어 버전, 라이브러리 설치 여부, 실행 명령어, 파일 경로를 확인한다.",오류 메시지를 숨긴다.,C,2,"정답은 C입니다. AI가 작성한 코드가 실행되지 않을 때는 언어 버전, 라이브러리 설치 여부, 실행 명령어, 파일 경로, 입력 데이터부터 확인해야 합니다. 코드 자체의 문제뿐 아니라 환경 차이로 오류가 발생하는 경우가 많습니다. 이 문항은 실행 실패 상황에서 점검해야 할 기본 항목을 이해하는지를 확인합니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
26,AXIS-C,L3,AI 코딩 도구 활용 기초,코드 비교,multiple_choice,tool_use,medium,AI에게 두 코드의 차이를 분석하게 할 때 적절한 요청은?,둘 중 하나 골라줘.,무조건 긴 코드가 좋은 코드라고 말해줘.,"두 코드의 기능 차이, 성능 차이, 보안 위험, 유지보수성을 표로 비교해줘.",짧은 코드는 모두 틀렸다고 해줘.,C,2,"정답은 C입니다. 두 코드를 비교할 때는 기능, 성능, 보안 위험, 유지보수성처럼 비교 기준을 명확히 제시해야 합니다. 단순히 길거나 짧다는 이유만으로 좋은 코드를 판단할 수 없습니다. 이 문항은 AI를 코드 리뷰 보조도구로 활용할 때 필요한 비교 기준 설정 능력을 평가합니다. 이 문항은 AI 코딩 도구를 업무에 적용할 때 필요한 판단력을 평가합니다. 도구의 기능과 한계를 이해하고 적절하게 활용하는 것이 핵심입니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
27,AXIS-C,L3,AI 코딩 도구 활용 기초,코드 목적·입출력 파악,multiple_choice,code_reading,medium,"다음 Python 코드의 실행 결과로 가장 적절한 것은?

data = {""부서"": ""영업팀"", ""매출"": 5000}
result = f""{data['부서']}의 매출은 {data['매출']}만원입니다.""
print(result)",영업팀의 매출은 5000만원입니다.,data의 매출은 5000만원입니다.,부서의 매출은 매출만원입니다.,오류가 발생하여 실행되지 않는다.,A,2,"정답은 A입니다. 이 코드는 딕셔너리(data)에서 ""부서""와 ""매출"" 키의 값을 꺼내 f-string으로 문장을 구성합니다. data[""부서""]는 ""영업팀"", data[""매출""]은 5000이므로 ""영업팀의 매출은 5000만원입니다.""가 출력됩니다. AI가 생성한 코드에서 딕셔너리 접근과 문자열 포맷팅의 결과를 예측하는 것은 코드 읽기의 기본입니다. 이 문항은 AI가 생성한 코드의 데이터 구조와 출력 결과를 파악하는 능력을 확인합니다.",AXIS-C L3 과목2 AI 코딩 도구 활용 기초,False,approved,"정답키 균등, 선택지 균형, 해설 보강, 코드 추가, 난이도 과목별 균형 반영",1,,
