no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS,L2,AI 도구 선택·활용 전략,컨텍스트 윈도우 관리,multiple_choice,tool_use,hard,20페이지 분량의 계약서를 AI로 검토할 때 컨텍스트 윈도우 한계를 고려한 가장 적절한 전략은?,계약서 전체를 한 번에 입력하고 전체 검토를 요청한다.,"계약서를 논리적 섹션(당사자, 범위, 의무, 보상, 분쟁해결 등)으로 분할하고, 각 섹션을 개별 검토한 후 마지막에 섹션 간 일관성을 별도로 확인한다.",팀 규모가 작으면 AI 도구 도입 효과가 거의 없다.,변화관리 없이 AI 도구만 도입해도 조직 차원의 효과를 기대할 수 있다.,B,4,"정답은 B입니다. 컨텍스트 윈도우를 초과하는 긴 문서를 AI로 검토할 때는 논리적 섹션으로 분할하여 검토하는 전략이 효과적입니다. 각 섹션을 개별 검토한 후 마지막에 섹션 간 용어 일관성, 조건 충돌 여부를 별도로 확인합니다. 전체를 한 번에 입력하면 앞부분이 잘리거나 누락될 수 있습니다. 이 문항은 AI의 기술적 한계를 고려한 업무 전략 수립 능력을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
12,AXIS,L2,AI 도구 선택·활용 전략,AI 도구 평가 프레임워크,multiple_choice,concept,medium,새로운 AI 도구를 팀에 도입하기 전에 수행해야 할 파일럿 테스트의 핵심 평가 항목으로 가장 적절한 것은?,고객 응대에 AI를 활용할 때 개인정보 제거 없이 문의를 입력해도 된다.,무료 AI 도구를 여러 개 사용하면 유료 도구 하나보다 항상 효과적이다.,AI가 생성한 결과물의 정확성은 AI가 자동으로 보장하므로 별도 검증 절차가 불필요하다.,실제 업무 데이터(비식별)로 ①응답 정확도 ②처리 속도 ③보안 정책 준수 ④기존 시스템 호환성 ⑤비용 대비 효과를 평가한다.,D,4,정답은 D입니다. AI 도구 파일럿 테스트는 광고가 아닌 실제 업무 데이터(비식별 처리)로 ①정확도(업무 목적에 맞는 결과인지) ②속도(업무 흐름에 지장 없는지) ③보안(데이터 처리 정책 충족) ④호환성(기존 도구와 연동 가능) ⑤비용(ROI)을 평가합니다. 이 문항은 AI 도구 도입 전 체계적 평가 역량을 확인합니다.,AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
13,AXIS,L2,AI 도구 선택·활용 전략,AI 기반 데이터 분석 보조,multiple_choice,tool_use,easy,분기 매출 데이터를 AI에게 분석 보조를 요청할 때 가장 적절한 방법은?,"매출 데이터를 AI에 입력하고 ""분석해줘""라고 요청한다.",고객 개인정보가 포함된 원본 데이터를 그대로 입력한다.,AI에게 매출 예측을 최종 결정하도록 위임한다.,"데이터 구조(컬럼명, 기간)와 분석 목적(전분기 대비 증감, 상위 제품 5개, 지역별 비교)을 구체적으로 제시하고 분석을 요청한다.",D,4,"정답은 D입니다. AI에게 데이터 분석을 요청할 때는 데이터 구조와 분석 목적을 구체적으로 제시해야 합니다. ""분석해줘""만으로는 어떤 관점의 분석인지 AI가 판단하기 어렵습니다. 데이터 입력 전 개인정보 비식별 처리도 필수입니다. AI 분석은 의사결정의 보조이며, 최종 판단은 사람이 내립니다. 이 문항은 데이터 분석에서 AI 활용 방법을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
14,AXIS,L2,AI 도구 선택·활용 전략,AI 산출물 버전 관리,multiple_choice,tool_use,easy,AI를 활용하여 반복적으로 수정하는 문서의 버전을 관리하는 가장 적절한 방법은?,가장 최신 버전의 AI 도구가 항상 가장 좋은 결과를 보장한다.,팀 규모가 작으면 AI 도구 도입 효과가 거의 없다.,"각 버전에 사용한 프롬프트, AI 원본, 사람이 수정한 내역, 최종본을 구분하여 저장하고 변경 이력을 관리한다.",직원들이 AI 도구를 많이 사용할수록 조직의 AI 성숙도가 높다.,C,4,"정답은 C입니다. AI 기반 문서 작성에서 버전 관리는 ①사용 프롬프트 ②AI 원본 ③사람의 수정 내역 ④최종본을 구분 저장하여 변경 이력을 추적할 수 있게 하는 것이 중요합니다. 문제 발생 시 어느 단계에서 오류가 삽입되었는지 파악할 수 있고, 효과적인 프롬프트를 재사용할 수도 있습니다. 이 문항은 AI 산출물의 체계적 관리 역량을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
15,AXIS,L2,AI 도구 선택·활용 전략,AI 도구 전환 전략,multiple_choice,concept,easy,사용 중인 AI 도구를 새 도구로 전환할 때 가장 적절한 전략은?,즉시 전체 팀이 새 도구로 전환한다.,새 도구가 더 비싸면 전환하지 않는다.,"일부 인원이 병행 운영(기존+신규)으로 핵심 업무를 테스트한 후 결과를 비교하고, 문제없으면 단계적으로 전환한다.",이전 도구의 프롬프트는 새 도구에서 동일하게 작동한다.,C,4,정답은 C입니다. AI 도구 전환은 병행 운영 기간을 두고 핵심 업무를 테스트하는 것이 안전합니다. 기존 프롬프트가 새 도구에서 다른 결과를 낼 수 있으므로 주요 프롬프트의 호환성을 확인하고 필요시 조정합니다. 즉시 전환은 업무 중단 위험이 있습니다. 이 문항은 AI 도구 전환의 체계적 접근을 확인합니다.,AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
16,AXIS,L2,AI 도구 선택·활용 전략,복합 업무 시나리오,multiple_choice,case_judgment,hard,"경영기획팀에서 ""분기 경영 보고서""를 AI로 작성하려 한다. 보고서에는 ①재무 실적 요약 ②시장 동향 ③경쟁사 분석 ④차기 전략 제안이 포함된다. 가장 적절한 접근은?",다국적 팀에서 사용할 프롬프트는 한 언어로만 작성하면 AI가 자동으로 번역하여 적용한다.,AI가 제시한 전략 제안은 데이터에 기반하므로 경영진의 별도 판단 없이 실행해도 무방하다.,AI 산출물의 아카이빙은 최종본만 저장하면 충분하며 프롬프트 보관은 불필요하다.,"①재무 실적은 내부 확정 수치를 기반으로 AI가 형식만 정리, ②시장 동향은 AI 초안 후 최신 자료로 교차 확인, ③경쟁사 분석은 검증된 외부 데이터 기반 AI 정리, ④전략 제안은 AI 아이디어를 참고하되 경영진 판단으로 확정한다.",D,4,"정답은 D입니다. 복합 업무에서는 각 섹션의 특성에 따라 AI 활용 수준을 차별화해야 합니다. 확정 수치(재무)는 AI가 형식만, 변동 정보(시장·경쟁사)는 교차 확인 필수, 의사결정(전략)은 AI 참고+사람 판단입니다. 이 문항은 업무 특성에 따른 AI 활용 수준 설계 능력을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
17,AXIS,L2,AI 도구 선택·활용 전략,AI 업무 위임 판단,multiple_choice,case_judgment,easy,다음 중 AI에게 초안 작성을 위임하기 가장 적합한 업무는?,신입사원 대상 회사 소개 브로슈어 초안,이사회에 보고할 기밀 M&A 전략,직원 개인 인사 평가 결과 통보문,법률 분쟁 중인 소송 전략서,A,4,"정답은 A입니다. AI 위임 적합성은 ①기밀 수준(낮을수록 적합) ②개인정보 포함 여부(없을수록 적합) ③법적 리스크(낮을수록 적합) ④정형화 정도(높을수록 적합)로 판단합니다. 회사 소개 브로슈어는 공개 정보 기반이고 정형화되어 있어 AI 초안에 적합합니다. M&A 전략(기밀), 인사 평가(개인정보), 소송 전략(법적 리스크)은 부적합합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
18,AXIS,L2,AI 도구 선택·활용 전략,AI 결과 일관성 관리,multiple_choice,tool_use,medium,10명이 동일한 보고서 형식을 AI로 작성할 때 결과의 일관성을 확보하는 가장 적절한 방법은?,가장 최신 버전의 AI 도구가 항상 가장 좋은 결과를 보장한다.,"팀 공용 프롬프트 템플릿(역할·목적·형식·톤·분량 지정)을 표준화하고, 출력 형식 가이드라인과 품질 체크리스트를 공유한다.",AI가 생성한 결과물의 정확성은 AI가 자동으로 보장하므로 별도 검증 절차가 불필요하다.,AI 프레젠테이션 자료는 발표자의 검토 없이 경영진에게 제출할 수 있다.,B,4,"정답은 B입니다. 팀 차원의 AI 활용에서 일관성을 확보하려면 ①공용 프롬프트 템플릿 표준화 ②출력 형식 가이드라인(헤더, 폰트, 섹션 구조) ③품질 체크리스트(필수 포함 항목, 금지 표현) ④검토 절차를 공유해야 합니다. 각자 다른 프롬프트를 사용하면 톤·형식·분량이 달라져 조직의 문서 품질이 불균일해집니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
19,AXIS,L2,AI 도구 선택·활용 전략,AI 활용 성숙도 진단,multiple_choice,concept,medium,조직의 AI 활용 성숙도를 진단하는 기준으로 가장 적절한 것은?,AI가 제시한 전략 제안은 데이터에 기반하므로 경영진의 별도 판단 없이 실행해도 무방하다.,AI 활용 거버넌스는 대규모 조직에만 필요하며 중소기업에서는 도입할 필요가 없다.,①활용 범위(몇 개 부서) ②활용 깊이(초안 수준 vs 워크플로우 통합) ③가이드라인 존재 여부 ④성과 측정 체계 ⑤직원 역량 수준을 종합 평가한다.,AI 윤리 위원회 구성 시 현업 부서의 참여 없이 법무팀과 IT팀만으로 충분하다.,C,4,"정답은 C입니다. 조직의 AI 활용 성숙도는 ①활용 범위(부서 확산 정도) ②활용 깊이(단순 초안 vs 업무 프로세스 통합) ③가이드라인·정책(보안, 품질, 윤리) ④성과 측정 체계(ROI, KPI) ⑤직원 역량(교육, 프롬프트 역량)을 종합적으로 평가합니다. 도구 수나 사용량만으로는 실질적 성숙도를 판단할 수 없습니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
20,AXIS,L2,AI 도구 선택·활용 전략,AI 산출물 형식 최적화,multiple_choice,tool_use,easy,AI에게 경영진용 보고서를 요청할 때 형식을 최적화하는 방법으로 가장 적절한 것은?,"대상(경영진), 형식(요약 1장+상세 3장), 구조(핵심 결론 먼저→근거→부록), 시각화(표·차트 포함), 톤(간결·데이터 중심)을 구체적으로 지정한다.",AI가 제시한 리스크 분석은 별도 검증 없이 프로젝트 계획에 반영할 수 있다.,팀 차원의 AI 표준화보다 개인별 자유로운 활용이 더 높은 성과를 낸다.,AI 기반 업무 자동화는 IT 부서만 설계할 수 있다.,A,4,"정답은 A입니다. 경영진용 보고서는 시간이 제한된 의사결정자가 읽는 문서이므로 형식이 특히 중요합니다. 핵심 결론을 먼저(Executive Summary), 근거를 뒤에, 상세 데이터는 부록으로 구성하고, 표·차트를 활용한 시각화가 효과적입니다. 이 문항은 대상에 맞는 AI 산출물 형식 최적화 역량을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
21,AXIS,L2,AI 도구 선택·활용 전략,AI 기반 회의 효율화,multiple_choice,tool_use,easy,AI를 활용하여 회의 효율을 높이는 방법으로 가장 적절한 것은?,AI 도구 도입 전 파일럿 테스트 없이 전사 배포하는 것이 비용 효율적이다.,회의 녹음 파일만 AI에게 전달하면 완벽한 회의록이 생성된다.,"회의 전 안건 구조화(AI), 회의 중 실시간 요약(AI 보조), 회의 후 회의록·액션 아이템 정리(AI) 등 회의 전·중·후에 AI를 단계적으로 활용한다.",변화관리 없이 AI 도구만 도입해도 조직 차원의 효과를 기대할 수 있다.,C,4,"정답은 C입니다. AI 기반 회의 효율화는 ①회의 전(안건 구조화, 사전 자료 요약) ②회의 중(실시간 노트 보조) ③회의 후(회의록 작성, 액션 아이템 추출, 후속 이메일 초안)로 단계별 활용하는 것이 효과적입니다. AI는 회의를 대신하는 것이 아니라 행정적 부분을 보조합니다. 이 문항은 AI 기반 업무 프로세스 최적화 역량을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
22,AXIS,L2,AI 도구 선택·활용 전략,AI 산출물 품질 체크리스트,multiple_choice,case_judgment,medium,팀에서 AI 결과물의 품질을 일관되게 관리하기 위한 체크리스트에 반드시 포함해야 할 항목으로 가장 적절한 것은?,한 번 효과적이었던 프롬프트는 어떤 업무에도 동일하게 적용할 수 있다.,AI 도구는 한 번 선택하면 변경하기 어려우므로 초기 선택이 모든 것을 결정한다.,AI 워크플로우는 한 번 설계하면 수정 없이 계속 사용할 수 있다.,①사실 정확성 확인 ②수치·출처 검증 ③개인정보 미포함 ④저작권 문제 없음 ⑤조직 톤·스타일 일치 ⑥대상 적합성,D,4,정답은 D입니다. AI 산출물 품질 체크리스트는 ①사실 정확성(할루시네이션 확인) ②수치·출처 검증 ③개인정보 미포함 ④저작권 이슈 없음 ⑤조직 톤·스타일 가이드 준수 ⑥대상(독자) 적합성을 포함해야 합니다. 이 체크리스트를 팀 공유하면 누가 검토하든 일관된 품질을 보장할 수 있습니다. 이 문항은 AI 산출물 품질 관리 체계 설계 역량을 확인합니다.,AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
23,AXIS,L2,AI 도구 선택·활용 전략,AI 도구 장애 대응,multiple_choice,concept,medium,AI 도구에 장애가 발생하여 서비스가 중단되었을 때 가장 적절한 대응은?,"대체 AI 도구를 사전에 확보해두고, 핵심 프롬프트 템플릿을 도구 독립적으로 관리하여 신속히 전환할 수 있도록 한다.",AI 도구가 복구될 때까지 해당 업무를 모두 중단한다.,AI가 생성한 결과물의 정확성은 AI가 자동으로 보장하므로 별도 검증 절차가 불필요하다.,고객 응대에 AI를 활용할 때 개인정보 제거 없이 문의를 입력해도 된다.,A,4,"정답은 A입니다. AI 도구 장애 대응을 위해서는 ①대체 도구(세컨드 벤더) 사전 확보 ②핵심 프롬프트를 도구 독립적 형태로 관리 ③수작업 백업 절차 마련이 필요합니다. 특정 AI 도구에 대한 의존도를 분산하고, 장애 시에도 업무 연속성을 유지할 수 있어야 합니다. 이 문항은 AI 활용의 위기 대응 역량을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
24,AXIS,L2,AI 도구 선택·활용 전략,AI와 협업 문화,multiple_choice,concept,easy,AI를 팀 업무에 성공적으로 정착시키기 위해 가장 중요한 요소는?,복잡한 업무일수록 AI에 한 번에 전체를 요청하는 것이 효율적이다.,한 번 효과적이었던 프롬프트는 어떤 업무에도 동일하게 적용할 수 있다.,AI가 생성한 결과물의 정확성은 AI가 자동으로 보장하므로 별도 검증 절차가 불필요하다.,"팀원들의 AI 활용 역량 교육, 성공 사례 공유, 실패 경험 학습, 프롬프트 라이브러리 구축 등 조직 차원의 지원",D,4,정답은 D입니다. AI의 조직 정착은 도구 자체보다 활용 문화가 핵심입니다. ①직원 역량 교육 ②성공 사례·실패 경험 공유 ③프롬프트 라이브러리 구축 ④AI 활용 가이드라인 제공 등 조직 차원의 체계적 지원이 필요합니다. 의무화와 불이익보다 자발적 활용을 이끄는 문화가 지속 가능합니다.,AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
25,AXIS,L2,AI 도구 선택·활용 전략,AI 결과 비교 분석,multiple_choice,case_judgment,medium,중요한 보고서를 작성할 때 여러 AI의 결과를 비교 분석하는 방법으로 가장 적절한 것은?,"같은 프롬프트로 2~3개 AI의 결과를 생성하고, 각각의 정확성·구조·표현을 비교하여 최적 부분을 조합하거나 가장 적절한 결과를 선택한다.",AI 결과물은 항상 일관된 품질을 보장하므로 품질 체크리스트가 불필요하다.,직원들이 AI 도구를 많이 사용할수록 조직의 AI 성숙도가 높다.,복잡한 업무일수록 AI에 한 번에 전체를 요청하는 것이 효율적이다.,A,4,"정답은 A입니다. 중요 문서에서 복수 AI 결과 비교는 효과적인 품질 관리 방법입니다. 같은 프롬프트로 2~3개 AI 결과를 생성하고 ①정확성(사실 검증) ②구조(논리 흐름) ③표현(톤·가독성)을 비교합니다. 최적 결과를 선택하거나, 각 AI의 강점 부분을 조합할 수도 있습니다. 이 문항은 AI 결과의 전략적 비교 분석 역량을 확인합니다.",AXIS L2 AI 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
