no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS,L1,AI 도입 전략·ROI,도입 의사결정 프레임워크,multiple_choice,case_judgment,hard,경영진에게 AI 도입을 제안할 때 가장 설득력 있는 보고 구조는?,경영진 보고 시 AI의 기술적 사양과 알고리즘을 상세히 설명하면 투자 승인을 받을 수 있다.,AI 도입의 성과는 도구 구독 기간이 길수록 자동으로 향상되므로 별도 관리가 불필요하다.,"비즈니스 문제 정의→AI 솔루션→기대 효과(정량 ROI)→필요 투자→리스크 및 대응→실행 일정 순서로 ""경영 관점""의 의사결정 보고서를 작성한다.",AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,C,4,"정답은 C입니다. 경영진 설득은 기술이 아닌 경영 관점입니다. ①문제 정의(""무엇을 해결하는가"") ②솔루션 ③ROI(정량) ④투자 규모 ⑤리스크·대응 ⑥일정의 구조로 ""투자 대비 효과""를 명확히 해야 합니다. 리더는 조직 상황을 종합적으로 고려하여 AI 도입·운영에 관한 최적의 판단을 내려야 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
12,AXIS,L1,AI 도입 전략·ROI,AI 성숙도 모델,multiple_choice,concept,medium,조직의 AI 활용 성숙도를 5단계로 평가할 때 가장 적절한 단계 구조는?,파일럿 없이 전사 동시 도입하면 시간을 절약하고 모든 부서가 균등한 성과를 달성할 수 있다.,①인식(AI 개념 이해) ②실험(일부 업무 시범 적용) ③표준화(프로세스·정책 수립) ④통합(업무 프로세스 내재화) ⑤혁신(AI 기반 비즈니스 모델 창출)의 5단계로 평가한다.,AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,B,4,"정답은 B입니다. AI 성숙도 5단계는 인식→실험→표준화→통합→혁신입니다. 리더는 현재 조직의 단계를 정확히 진단하고, 다음 단계로 이동하기 위한 액션 플랜을 수립해야 합니다. 도구 수나 최신성이 아닌 활용 체계의 성숙도가 기준입니다. 이 개념을 정확히 이해하면 조직의 AI 전환을 전략적으로 이끌 수 있습니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
13,AXIS,L1,AI 도입 전략·ROI,AI 도입 장벽 극복,multiple_choice,case_judgment,hard,"직원들의 ""AI가 일자리를 뺏을 것""이라는 우려에 리더로서 가장 적절한 대응은?",AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,"AI는 반복 업무를 지원하여 직원이 더 가치 있는 업무에 집중하도록 돕는 도구임을 구체적 사례로 설명하고, AI 활용 역량 교육을 통한 성장 기회를 함께 제시한다.",AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,B,4,"정답은 B입니다. 직원 우려에 대한 리더의 대응은 ①공감(우려 인정) ②비전 제시(보조 도구, 가치 업무 집중) ③구체적 사례(기존 업무 변화 예시) ④성장 기회(교육·역량 향상)를 함께 제시하는 것입니다. 무시나 단정은 저항을 강화합니다. 리더는 조직 상황을 종합적으로 고려하여 AI 도입·운영에 관한 최적의 판단을 내려야 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
14,AXIS,L1,AI 도입 전략·ROI,AI 투자 포트폴리오,multiple_choice,governance,hard,조직의 AI 투자 포트폴리오를 구성할 때 가장 적절한 전략은?,"단기 효과(Quick Win: 문서 자동화 등)와 장기 가치(전략적 변환: 데이터 분석 역량)를 균형 있게 배분하고, 각 투자의 기대 ROI와 리스크를 매트릭스로 관리한다.",조직의 AI 성숙도는 최신 도구를 도입하면 자동으로 최고 단계에 도달한다.,AI 도입은 IT 부서가 단독으로 수행하면 현업의 참여 없이도 성공적으로 완료할 수 있다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,A,4,"정답은 A입니다. AI 투자 포트폴리오는 ①Quick Win(즉시 효과, 조직 신뢰 구축) ②전략 투자(장기 역량, 경쟁력) ③혁신 실험(탐색적)을 균형 배분합니다. 단기 성과로 경영진 지지를 확보하면서 장기 역량을 동시에 구축하는 것이 리더 전략입니다. 리더는 AI 도입의 방향을 설정하고 체계적인 관리 구조를 수립하는 핵심 역할을 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
15,AXIS,L1,AI 도입 전략·ROI,내부 vs 외부 AI 도구,multiple_choice,case_judgment,medium,조직 내부 AI 환경 구축과 외부 SaaS 도구 사용 중 선택할 때 가장 적절한 판단 기준은?,경영진 보고 시 AI의 기술적 사양과 알고리즘을 상세히 설명하면 투자 승인을 받을 수 있다.,"데이터 민감도·보안 요구사항·비용(TCO)·유지보수 역량·확장성·기술 인력 보유 여부를 종합 평가하고, 업무별로 내부/외부를 혼합하는 하이브리드 전략을 검토한다.",조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,B,4,"정답은 B입니다. 내부 vs 외부 판단은 ①데이터 민감도(기밀→내부) ②보안(규제→내부) ③비용(TCO 비교) ④유지보수(인력 여부) ⑤확장성으로 평가합니다. 대부분의 조직은 민감 업무는 내부, 범용 업무는 외부 SaaS의 하이브리드가 현실적입니다. 리더는 조직 상황을 종합적으로 고려하여 AI 도입·운영에 관한 최적의 판단을 내려야 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
16,AXIS,L1,AI 도입 전략·ROI,AI 도입 예산 편성,multiple_choice,governance,medium,AI 도입 예산을 편성할 때 가장 적절한 항목 구성은?,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,①도구 비용(구독/라이선스) ②교육비(직원 역량 향상) ③컨설팅비(업무 분석·설계) ④개발비(프롬프트·워크플로우) ⑤운영비(유지보수·모니터링) ⑥예비비(리스크 대응)를 항목별로 편성한다.,D,4,정답은 D입니다. AI 예산은 ①도구 ②교육 ③컨설팅 ④개발 ⑤운영 ⑥예비비를 항목별로 편성합니다. 도구만 편성하면 교육·개발·운영 비용이 누락되어 실행력이 떨어집니다. 리더는 숨은 비용을 사전에 반영해야 합니다. 리더는 AI 도입의 방향을 설정하고 체계적인 관리 구조를 수립하는 핵심 역할을 합니다.,AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
17,AXIS,L1,AI 도입 전략·ROI,시민 개발자 육성,multiple_choice,concept,easy,시민 개발자(Citizen Developer) 개념과 AI 도입에서의 역할은?,파일럿 없이 전사 동시 도입하면 시간을 절약하고 모든 부서가 균등한 성과를 달성할 수 있다.,AI 활용 정책은 IT 부서가 단독으로 수립하면 되며 현업이나 법무 부서의 참여는 불필요하다.,"IT 전문가가 아닌 현업 직원이 AI·노코드 도구를 활용하여 업무 자동화를 직접 설계·구현하는 인력으로, AI 도입의 확산과 내재화를 가속하는 핵심 역할을 한다.",AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,C,4,정답은 C입니다. 시민 개발자는 현업 직원이 AI·노코드 도구로 업무 자동화를 직접 수행하는 개념입니다. 리더는 시민 개발자를 발굴·육성하여 AI 활용이 IT 부서에 의존하지 않고 현업에서 자생적으로 확산되도록 해야 합니다. 이 개념을 정확히 이해하면 조직의 AI 전환을 전략적으로 이끌 수 있습니다.,AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
18,AXIS,L1,AI 도입 전략·ROI,AI 도입 위험 평가,multiple_choice,governance,hard,AI 도입 프로젝트의 위험을 사전 평가할 때 가장 적절한 방법은?,AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,"기술 위험(도구 적합성·성능)·조직 위험(저항·역량 부족)·보안 위험(데이터 유출)·법적 위험(규제·저작권)·운영 위험(의존도·장애)을 영역별로 식별하고, 발생 확률×영향도 매트릭스로 우선순위를 결정한다.",조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,B,4,"정답은 B입니다. AI 위험 평가는 ①기술 ②조직 ③보안 ④법적 ⑤운영의 5개 영역에서 식별하고, 발생 확률×영향도 매트릭스로 우선순위를 결정합니다. 리더는 사전 평가를 통해 대응 방안을 준비하고 경영진에게 투명하게 보고해야 합니다. 리더는 AI 도입의 방향을 설정하고 체계적인 관리 구조를 수립하는 핵심 역할을 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
19,AXIS,L1,AI 도입 전략·ROI,업무별 AI 적합성 판단,multiple_choice,case_judgment,easy,다음 업무 중 AI 도입 적합성이 가장 낮은 것은?,주간 보고서 초안 작성 (정형·반복),핵심 인재 면담 및 동기 부여 (비정형·감정·관계 중심),데이터 정리 및 요약 (정형·반복),이메일 초안 작성 (반복·정형),B,4,"정답은 B입니다. AI 적합성은 ①반복성 ②정형성 ③데이터 기반 ④규칙 기반이 높을수록 적합합니다. 면담·동기 부여는 비정형·감정·관계 중심으로 AI 대체가 어렵습니다. 리더는 ""AI로 대체""가 아닌 ""AI로 지원"" 가능한 업무를 구분해야 합니다. 리더는 조직 상황을 종합적으로 고려하여 AI 도입·운영에 관한 최적의 판단을 내려야 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
20,AXIS,L1,AI 도입 전략·ROI,AI 도입 성과 보고,multiple_choice,case_judgment,medium,AI 도입 6개월 후 경영진에게 성과를 보고할 때 가장 효과적인 구조는?,"도입 전후 Before-After 비교(시간·품질·비용), 대표 성공 사례 3가지(구체적 수치), 미달 영역과 원인 분석, 다음 단계 계획(확산·개선)을 포함하여 보고한다.",경영진 보고 시 AI의 기술적 사양과 알고리즘을 상세히 설명하면 투자 승인을 받을 수 있다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,A,4,"정답은 A입니다. 성과 보고는 ①Before-After(정량 비교) ②성공 사례(구체 수치) ③미달 분석(투명성) ④다음 계획(방향)의 구조입니다. 경영진은 ""투자 대비 효과""를 원하며, 성공뿐 아니라 미달 영역의 원인과 대응도 보고하는 것이 신뢰를 높입니다. 리더는 조직 상황을 종합적으로 고려하여 AI 도입·운영에 관한 최적의 판단을 내려야 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
21,AXIS,L1,AI 도입 전략·ROI,AI 도입 단계별 장벽,multiple_choice,concept,easy,AI 도입의 각 단계에서 가장 흔한 장벽으로 적절한 것은?,도입 초기: 목표 불명확·경영진 지지 부족 / 파일럿: 현업 저항·데이터 부족 / 확산: 표준화 어려움·교육 부족 / 정착: 지속 개선 동력 상실·담당자 이탈이 단계별 주요 장벽이다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,AI 활용 정책은 IT 부서가 단독으로 수립하면 되며 현업이나 법무 부서의 참여는 불필요하다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,A,4,"정답은 A입니다. AI 도입 장벽은 단계별로 다릅니다. 리더는 각 단계의 예상 장벽을 사전에 인식하고 대응 방안을 준비해야 합니다. 특히 정착 단계의 ""동력 상실""은 성공 후에 발생하여 간과되기 쉽습니다. 이 개념을 정확히 이해하면 조직의 AI 전환을 전략적으로 이끌 수 있습니다. 이 개념을 정확히 이해하면 조직의 AI 전환을 전략적으로 이끄는 데 큰 도움이 됩니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
22,AXIS,L1,AI 도입 전략·ROI,AI 도입 이해관계자 관리,multiple_choice,governance,hard,AI 도입 프로젝트의 이해관계자를 관리할 때 가장 적절한 방법은?,"이해관계자를 영향력×관심도 매트릭스로 분류하고, 경영진(지지 확보)·현업(참여·피드백)·IT(기술 지원)·보안(정책)별로 차별화된 소통 전략을 수립한다.",AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,A,4,"정답은 A입니다. 이해관계자 관리는 ①영향력×관심도 분류 ②역할별 차별화 소통(경영진: ROI, 현업: 편익, IT: 기술, 보안: 정책)이 핵심입니다. 리더는 각 그룹이 원하는 관점으로 AI 도입의 가치를 전달해야 합니다. 리더는 AI 도입의 방향을 설정하고 체계적인 관리 구조를 수립하는 핵심 역할을 합니다.",AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
23,AXIS,L1,AI 도입 전략·ROI,AI 도구 TCO 비교,multiple_choice,governance,hard,AI 도구의 총소유비용(TCO)을 비교할 때 포함해야 할 항목으로 가장 적절한 것은?,AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,구독료+교육비+프롬프트 개발 시간+보안 점검 비용+관리자 운영 시간+확장 시 추가 비용+전환 비용(Lock-in)을 3~5년 기간으로 산출하여 비교한다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,C,4,정답은 C입니다. TCO는 ①직접 비용(구독·라이선스) ②간접 비용(교육·개발·보안·관리) ③전환 비용(Lock-in 위험) ④확장 비용을 3~5년으로 산출합니다. 월 구독료만 비교하면 숨은 비용을 간과하여 총비용이 예상을 초과합니다. 리더는 AI 도입의 방향을 설정하고 체계적인 관리 구조를 수립하는 핵심 역할을 합니다.,AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
24,AXIS,L1,AI 도입 전략·ROI,AI 도입 성공 조건,multiple_choice,concept,easy,AI 도입의 성공을 위한 3대 조건으로 가장 적절한 것은?,최신 AI 도구·많은 예산·IT 인력이다.,성공 조건은 조직마다 다르므로 일반화할 수 없다.,AI 전문가 채용이 유일한 성공 조건이다.,명확한 업무 목표(Why)·경영진 지지(Support)·현업 참여와 변화관리(Adoption)가 3대 성공 조건이다.,D,4,정답은 D입니다. AI 도입 3대 성공 조건은 ①Why(명확한 업무 목표) ②Support(경영진 지지·예산) ③Adoption(현업 참여·변화관리)입니다. 기술·예산·인력보다 목표·지지·수용이 더 결정적인 성공 요인입니다. 이 개념을 정확히 이해하면 조직의 AI 전환을 전략적으로 이끌 수 있습니다.,AXIS L1 AI 도입 전략·ROI,False,approved,배치1,1,,
25,AXIS,L1,AX 프로젝트 기획·실행,AX 프로젝트 단계,multiple_choice,governance,medium,AX(AI Transformation) 프로젝트의 표준 단계로 가장 적절한 것은?,AI 도입의 성과는 도구 사용 횟수로 측정하면 정확한 ROI를 산출할 수 있다.,AI 도구의 기술 사양과 성능만 비교하면 조직에 최적인 도구를 선택할 수 있다.,조직의 모든 업무에 AI를 동시에 도입하면 전사적 변화를 빠르게 달성할 수 있어 가장 효율적이다.,As-Is 분석(현황 진단) → To-Be 설계(목표 상태) → 파일럿 실행(검증) → 성과 평가 → 확산·표준화의 5단계로 구성한다.,D,3,정답은 D입니다. AX 프로젝트는 ①As-Is(현황) ②To-Be(목표) ③파일럿(검증) ④평가(판단) ⑤확산(표준화)의 5단계입니다. 각 단계에서 의사결정 게이트를 두어 진행/수정/중단을 판단하는 것이 리더의 핵심 역할입니다. 리더는 AI 도입의 방향을 설정하고 체계적인 관리 구조를 수립하는 핵심 역할을 합니다.,AXIS L1 AX 프로젝트 기획·실행,False,approved,배치1,1,,
