no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS-H,L2,의료기관 업무 AI 도구 활용,환자 만족도 분석,multiple_choice,case_judgment,hard,환자 만족도 설문 결과를 AI로 분석할 때 가장 적절한 방법은?,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,의료기관 안내문에 면책 문구를 포함하면 오히려 환자의 신뢰가 떨어지므로 생략하는 것이 좋다.,"개인정보를 제거한 데이터를 AI에 입력하고, 분석 관점(항목별·추이·부서 비교)과 인사이트를 요청한 후, 참고 의견으로 활용하고 최종 판단은 관련 부서가 내린다.",D,4,정답은 D입니다. 환자 만족도 AI 분석은 개인정보 제거→분석 관점 지정→인사이트 도출→참고 활용(최종은 사람 판단)입니다. 환자 이름이 포함된 원본 입력은 개인정보보호법 위반입니다. 이 문항은 데이터 분석에서 AI 활용과 개인정보보호를 확인합니다. 의료기관 실무에서 AI 활용의 최적 판단을 위해서는 환자 안전과 법적 요구사항을 종합적으로 고려해야 합니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
12,AXIS-H,L2,의료기관 업무 AI 도구 활용,AI 워크플로우 설계,multiple_choice,tool_use,hard,"""안내문 작성→전문가 검토→면책 추가→다국어 변환→최종 승인→배포""를 AI로 설계할 때 가장 적절한 방법은?",AI가 생성한 건강 정보는 의학 전문가의 검증 없이도 환자에게 안전하게 제공할 수 있다.,"각 단계의 입출력을 정의하고, AI 담당 부분(초안·변환)과 사람 담당 부분(검토·승인)을 분리하여 단계별 체크포인트를 설정한다.",환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,의료기관 안내문에 면책 문구를 포함하면 오히려 환자의 신뢰가 떨어지므로 생략하는 것이 좋다.,B,4,"정답은 B입니다. 의료기관 AI 워크플로우는 AI 역할과 사람 역할을 분리하고, 각 단계에 체크포인트를 설정합니다. 한 번에 처리하면 중간 검증이 빠져 오류가 배포될 위험이 있습니다. 이 문항은 AI 워크플로우 설계 역량을 확인합니다. 의료기관에서 AI 도구를 효과적으로 활용하려면 체계적 접근과 검증, 보안 준수가 필수적입니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
13,AXIS-H,L2,의료기관 업무 AI 도구 활용,직원 교육 퀴즈,multiple_choice,tool_use,easy,교육 후 퀴즈를 AI로 만들 때 가장 적절한 방법은?,의료기관에서 AI 도구를 승인 없이 사용해도 보안 정책에 위반되지 않는다.,AI 결과물의 의학적 정확성은 AI가 자동으로 보장하므로 전문가 확인이 필요하지 않다.,"교육 주제·대상 직종·문항 수·난이도·정답 포함을 제시하고, 교육 담당자가 정답의 정확성과 최신 지침 반영을 검증한다.",AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,C,4,"정답은 C입니다. 교육 퀴즈 AI 생성은 주제·대상·문항 수·난이도·정답 포함을 구체적으로 제시합니다. AI 정답이 최신 지침과 다를 수 있으므로 교육 담당자 검증이 필수입니다. 이 문항은 교육에서 AI 활용 방법을 확인합니다. 의료기관에서 AI 도구를 효과적으로 활용하려면 체계적 접근과 검증, 보안 준수가 필수적입니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
14,AXIS-H,L2,의료기관 업무 AI 도구 활용,안내문 톤 표준화,multiple_choice,tool_use,medium,모든 환자 안내문에 일관된 톤을 적용하는 AI 활용 방법은?,톤 가이드(쉬운 표현·공감 어조·존칭·금지 표현)를 프롬프트 템플릿에 삽입하여 모든 안내문에 자동 적용한다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,AI 결과물의 의학적 정확성은 AI가 자동으로 보장하므로 전문가 확인이 필요하지 않다.,A,4,"정답은 A입니다. 톤 표준화는 톤 가이드를 프롬프트 템플릿에 맥락 주입하여 일관 적용합니다. 부서별 자유 작성은 톤 불일치로 환자 혼란을 줄 수 있습니다. 이 문항은 안내문 톤 관리 전략을 확인합니다. 의료기관에서 AI 도구를 효과적으로 활용하려면 체계적 접근과 검증, 보안 준수가 필수적입니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
15,AXIS-H,L2,의료기관 업무 AI 도구 활용,의료기관 AI ROI,multiple_choice,concept,medium,의료기관 AI 도입 ROI를 측정하는 가장 적절한 방법은?,AI 안내문에 의료행위 오인 표현이 포함되어도 면책 문구만 있으면 법적 문제가 없다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,도입 전후 문서 작성 시간·안내문 품질(수정 횟수)·직원 만족도·환자 민원 변화를 정량·정성 지표로 측정하고 비용과 비교한다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,C,4,정답은 C입니다. 의료기관 AI ROI는 시간 절감·품질 향상·만족도·환자 영향을 종합 측정합니다. 사용 횟수는 활용도이지 성과가 아닙니다. 이 문항은 의료기관에서 AI 도입 효과를 측정하는 역량을 확인합니다. 이 개념을 이해하면 의료기관에서 AI를 전략적으로 활용하는 데 큰 도움이 됩니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
16,AXIS-H,L2,의료기관 업무 AI 도구 활용,건강검진 안내 AI,multiple_choice,case_judgment,medium,건강검진 일반 안내문을 AI로 작성할 때 가장 주의할 점은?,"검진 절차·준비사항(금식 등) 등 행정적 안내만 AI로 작성하고, 결과 해석은 의료진이 수행한다. 면책 문구와 의료진 상담 안내를 포함한다.",환자 만족도 데이터를 비식별 처리하지 않고 AI에 입력해도 분석 목적이면 문제가 없다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,AI 결과물의 의학적 정확성은 AI가 자동으로 보장하므로 전문가 확인이 필요하지 않다.,A,4,"정답은 A입니다. 건강검진 안내에서 AI는 행정적 내용만 작성합니다. 검진 결과 해석은 의료행위이므로 의료진이 수행하고, 면책 문구를 포함해야 합니다. 이 문항은 건강검진 안내에서 AI 역할 범위를 확인합니다. 의료기관 실무에서 AI 활용의 최적 판단을 위해서는 환자 안전과 법적 요구사항을 종합적으로 고려해야 합니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
17,AXIS-H,L2,의료기관 업무 AI 도구 활용,약물 안전 교육 AI,multiple_choice,case_judgment,hard,약물 안전 교육 자료를 AI로 작성할 때 가장 주의할 점은?,AI 결과물의 의학적 정확성은 AI가 자동으로 보장하므로 전문가 확인이 필요하지 않다.,AI가 만든 감염관리 교육 자료는 감염관리실 검토 없이 직원에게 바로 배포할 수 있다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,"일반적 안전 원칙(보관·폐기·라벨 확인)의 구조만 AI로 작성하고, 구체적 약물 정보(용량·부작용·상호작용)는 약제부가 검증한다. 면책 문구를 포함한다.",D,4,"정답은 D입니다. 약물 안전 교육에서 AI는 교육 구조를 작성하고, 구체적 약물 정보는 약제부가 검증합니다. 잘못된 약물 정보는 환자 안전에 직접 영향을 줍니다. 이 문항은 약물 교육에서 AI의 역할과 한계를 확인합니다. 의료기관 실무에서 AI 활용의 최적 판단을 위해서는 환자 안전과 법적 요구사항을 종합적으로 고려해야 합니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
18,AXIS-H,L2,의료기관 업무 AI 도구 활용,부서 협업 문서,multiple_choice,tool_use,easy,부서 간 협업 문서를 AI로 작성할 때 가장 적절한 방법은?,환자 정보와 시스템 접속 정보를 모두 포함한다.,AI 협업 문서는 검토 없이 공유해도 된다.,"업무 내용·절차·담당자를 입력하되 환자 정보와 보안 정보를 제외하고, 명확한 구조로 정리를 요청한다.",부서 협업에 AI를 사용하면 안 된다.,C,4,"정답은 C입니다. 부서 협업 문서에 AI를 활용할 때는 환자 정보와 보안 정보를 제외합니다. 명확한 구조로 정리하면 부서 간 소통 효율이 높아집니다. 이 문항은 협업 문서에서 보안 주의점을 확인합니다. 의료기관에서 AI 도구를 효과적으로 활용하려면 체계적 접근과 검증, 보안 준수가 필수적입니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
19,AXIS-H,L2,의료기관 업무 AI 도구 활용,AI 활용 KPI 의료,multiple_choice,concept,medium,의료기관 AI 활용 KPI로 가장 적절한 것은?,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,문서 작성 시간 감소율·안내문 1차 승인률·프롬프트 재사용률·직원 만족도·환자 민원 변화를 종합 측정한다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,AI 결과물의 의학적 정확성은 AI가 자동으로 보장하므로 전문가 확인이 필요하지 않다.,B,4,정답은 B입니다. 의료기관 AI KPI는 시간·품질·표준화·만족도·환자 영향을 포함합니다. 로그인 횟수는 활용량이지 성과가 아닙니다. 이 문항은 AI 성과 측정 지표를 이해하는지 확인합니다. 이 개념을 이해하면 의료기관에서 AI를 전략적으로 활용하는 데 큰 도움이 됩니다. 이 개념을 정확히 이해하면 의료기관에서 AI를 전략적으로 활용하는 데 큰 도움이 됩니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
20,AXIS-H,L2,의료기관 업무 AI 도구 활용,퇴원 안내 워크플로우,multiple_choice,case_judgment,easy,퇴원 안내문 AI 워크플로우로 가장 적절한 것은?,AI에게 퇴원 안내를 바로 요청하여 배포한다.,퇴원 안내에 AI를 사용하면 안 된다.,면책 문구 없이 바로 배포해도 된다.,포함 항목 지정→AI 초안→의료행위 오인 확인→면책 문구 포함→담당자 검토→배포 순서를 따른다.,D,4,정답은 D입니다. 퇴원 안내문 AI 워크플로우는 항목 지정→초안→오인 확인→면책→검토→배포입니다. 의료행위 오인 확인과 면책 문구가 의료기관 특유의 필수 단계입니다. 이 문항은 퇴원 안내 AI 워크플로우를 확인합니다. 의료기관 실무에서 AI 활용의 최적 판단을 위해서는 환자 안전과 법적 요구사항을 종합적으로 고려해야 합니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
21,AXIS-H,L2,의료기관 업무 AI 도구 활용,보고서 템플릿 설계,multiple_choice,tool_use,medium,월간 보고서를 AI로 효율적으로 생성하기 위한 방법은?,매월 처음부터 새 프롬프트로 요청한다.,"월간 보고서 프롬프트 템플릿을 설계하고, 매월 변경되는 데이터만 교체하여 일관된 형식으로 생성한다. 수치는 담당자가 검증한다.",AI에게 데이터를 주면 완벽한 보고서가 자동 생성된다.,월간 보고서에 AI를 사용하면 안 된다.,B,4,"정답은 B입니다. 월간 보고서 효율화의 핵심은 템플릿(고정 구조)과 변수(월별 데이터)를 분리하는 것입니다. 매월 데이터만 교체하면 일관된 품질의 보고서를 빠르게 생성합니다. 이 문항은 보고서 템플릿 설계를 확인합니다. 의료기관에서 AI 도구를 효과적으로 활용하려면 체계적 접근과 검증, 보안 준수가 필수적입니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
22,AXIS-H,L2,의료기관 업무 AI 도구 활용,환자 챗봇 콘텐츠,multiple_choice,tool_use,hard,환자 안내 챗봇 응답을 AI로 작성할 때 가장 적절한 방법은?,"FAQ 기반 행정 안내(진료 시간·위치·주차)만 AI로 작성하고, 의학적 질문에는 의료진 문의 안내로 전환한다. 면책 문구를 모든 응답에 포함한다.",의료기관 AI 활용에서 프롬프트 템플릿 표준화는 창의성을 떨어뜨리므로 불필요하다.,의료기관 안내문에 면책 문구를 포함하면 오히려 환자의 신뢰가 떨어지므로 생략하는 것이 좋다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,A,4,"정답은 A입니다. 환자 챗봇은 행정 안내만 AI로 응답하고, 의학적 질문에는 의료진 상담 안내로 전환합니다. AI 챗봇이 의학적 판단을 하면 의료행위에 해당합니다. 이 문항은 챗봇 콘텐츠 설계의 범위를 확인합니다. 의료기관에서 AI 도구를 효과적으로 활용하려면 체계적 접근과 검증, 보안 준수가 필수적입니다.",AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
23,AXIS-H,L2,의료기관 업무 AI 도구 활용,AI 산출물 버전 관리,multiple_choice,concept,medium,의료기관 AI 산출물 버전을 관리하는 가장 적절한 방법은?,"프롬프트·AI 원본·검토 수정본·최종본을 구분 저장하고, 변경 이력을 기록하여 추적 가능하도록 관리한다.",인증 평가 대비 문서를 AI로 작성하면 실제 활동 증빙 없이도 인증 기준을 충족할 수 있다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,A,4,정답은 A입니다. 버전 관리는 프롬프트·원본·수정본·최종본을 구분 저장하고 변경 이력을 기록합니다. 문제 발생 시 원인 추적과 인증 감사 대응에 활용됩니다. 이 문항은 AI 산출물 버전 관리를 확인합니다. 이 개념을 이해하면 의료기관에서 AI를 전략적으로 활용하는 데 큰 도움이 됩니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
24,AXIS-H,L2,의료기관 업무 AI 도구 활용,응급실 행정 안내,multiple_choice,case_judgment,medium,응급실 행정 안내문을 AI로 작성할 때 가장 주의할 점은?,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,의료기관 안내문에 면책 문구를 포함하면 오히려 환자의 신뢰가 떨어지므로 생략하는 것이 좋다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,"대기 안내·보호자 행동 요령·서류·비상벨 등 행정적 내용만 AI로 작성하고, 중증도 분류(KTAS)는 포함하지 않는다. 면책 문구를 포함한다.",D,4,정답은 D입니다. 응급실 안내에서 AI는 행정적 내용만 작성합니다. 중증도 분류는 의료행위이므로 포함하면 안 됩니다. 이 문항은 응급실 안내에서 AI 역할 범위를 확인합니다. 의료기관 실무에서 AI 활용의 최적 판단을 위해서는 환자 안전과 법적 요구사항을 종합적으로 고려해야 합니다. 의료기관 실무에서 최적의 판단을 내리기 위해서는 환자 안전과 법적 요구사항을 종합적으로 고려해야 합니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
25,AXIS-H,L2,의료기관 업무 AI 도구 활용,AI 파일럿 테스트,multiple_choice,concept,medium,새 AI 도구 도입 전 파일럿 테스트 핵심 항목은?,실제 의료기관 업무 데이터(비식별)로 한국어 의료 용어 정확도·보안 정책·면책 생성 능력·부서별 적합성·비용을 평가한다.,환자 정보를 AI에 입력하더라도 내부 네트워크를 사용하면 유출 위험이 전혀 없다.,의료기관에서 AI 결과물의 버전 관리는 최종본만 저장하면 충분하며 이력 추적은 불필요하다.,AI가 생성한 의료기관 문서는 모든 환경에서 동일하게 적용되므로 별도 검토가 불필요하다.,A,4,정답은 A입니다. 의료기관 AI 파일럿은 실제 데이터(비식별)로 의료 용어 정확도·보안·면책·적합성·비용을 테스트합니다. 의료기관은 보안·정확성 기준이 높으므로 파일럿이 특히 중요합니다. 이 문항은 도구 평가 역량을 확인합니다. 이 개념을 이해하면 의료기관에서 AI를 전략적으로 활용하는 데 큰 도움이 됩니다.,AXIS-H L2 의료기관 업무 AI 도구 활용,False,approved,배치1 신규 출제,1,,
