no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS-H,L3,AI 기본 이해,업무 적용 판단,multiple_choice,tool_use,medium,AI 활용이 비교적 적절한 상황은?,환자의 증상을 입력하고 병명을 판단하게 한다.,외래 진료 대기 안내문 초안을 작성하게 한다.,처방약 복용 중단 여부를 판단하게 한다.,검사 필요 여부를 확정하게 한다.,B,2,"정답은 B입니다. 외래 진료 대기 안내문 초안 작성은 비임상 안내 업무로 AI 활용이 가능합니다. 반면 병명 판단, 약 복용 중단 여부, 검사 필요 여부 확정은 의료진의 전문 판단 영역입니다. AXIS-H L3에서는 AI를 의료판단이 아니라 의료기관 업무 보조에 활용하는 기준을 평가합니다. 이 문항은 적절한 AI 활용 사례를 구분하는 능력을 확인합니다.",AXIS-H L3 과목1 AI 기본 이해,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
12,AXIS-H,L3,AI 기본 이해,AI 활용 데이터,multiple_choice,concept,easy,AI에 입력할 수 있는 정보로 가장 적절한 것은?,실제 환자의 주민등록번호와 진료기록,환자 이름과 병록번호,비식별화된 가상 사례와 일반 업무 조건,직원 계정 비밀번호,C,2,"정답은 C입니다. AI에 입력할 수 있는 정보는 비식별화된 가상 사례와 일반적인 업무 조건처럼 개인정보 위험이 없는 자료여야 합니다. 실제 환자의 주민등록번호, 병록번호, 진료기록, 직원 계정 비밀번호는 입력하면 안 됩니다. 의료기관에서는 환자정보보호가 핵심 운영 기준입니다. 이 문항은 AI 활용 시 입력 가능한 정보와 금지 정보를 구분하는지를 평가합니다.",AXIS-H L3 과목1 AI 기본 이해,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
13,AXIS-H,L3,AI 기본 이해,AI 활용 결과,multiple_choice,output_review,easy,AI가 작성한 문서에서 가장 먼저 확인해야 할 것은?,사실관계와 병원 내부 기준에 맞는지,문서 색상이 화려한지,글자 수가 많은지,AI가 빠르게 답했는지,A,2,"정답은 A입니다. AI가 작성한 문서에서는 먼저 사실관계와 병원 내부 기준에 맞는지 확인해야 합니다. 글자 수나 디자인보다 운영시간, 절차, 대상자, 안내 내용의 정확성이 중요합니다. 부정확한 안내는 환자 불편이나 민원으로 이어질 수 있습니다. 이 문항은 AI 산출물 검토에서 우선해야 할 기준을 평가합니다.",AXIS-H L3 과목1 AI 기본 이해,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
14,AXIS-H,L3,AI 기본 이해,의료기관 AI 활용 태도,multiple_choice,concept,easy,의료기관에서 AI를 처음 활용하는 직원에게 가장 적절한 안내는?,"AI는 초안 작성 보조 도구이며, 최종 검토는 사람이 해야 한다.",민감정보를 넣을수록 좋은 결과가 나온다.,AI가 답하면 무조건 그대로 사용한다.,AI는 병원의 모든 책임을 대신 진다.,A,2,"정답은 A입니다. 의료기관에서 AI를 활용할 때는 초안 작성 보조 도구로 이해하고, 최종 검토는 사람이 해야 합니다. 민감정보를 많이 넣을수록 좋은 결과가 나온다는 생각은 환자정보보호 측면에서 위험합니다. AI가 병원의 법적 책임을 대신 지는 것도 아닙니다. 이 문항은 의료기관 직원에게 필요한 기본 AI 활용 태도를 확인합니다.",AXIS-H L3 과목1 AI 기본 이해,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
15,AXIS-H,L3,AI 기본 이해,AI 산출물 품질,multiple_choice,concept,medium,AI가 만든 환자 안내문이 자연스럽지만 일부 내용이 병원 운영 기준과 다르다. 가장 적절한 조치는?,문장이 자연스러우므로 그대로 게시한다.,AI가 작성했으니 병원 기준을 바꾼다.,운영 기준과 다른 부분을 수정하고 담당자 검토 후 사용한다.,안내문을 환자에게 먼저 보내고 이후 수정한다.,C,2,"정답은 C입니다. AI가 만든 안내문이 자연스럽더라도 병원 운영 기준과 다르면 수정해야 합니다. 환자에게 제공되는 안내는 실제 운영 기준과 일치해야 하며 담당자 검토를 거쳐야 합니다. AI 산출물을 기준으로 병원 정책을 바꾸는 것이 아니라, 병원 기준에 맞게 산출물을 조정해야 합니다. 이 문항은 AI 산출물 품질 판단과 내부 기준 적용 능력을 평가합니다.",AXIS-H L3 과목1 AI 기본 이해,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
16,AXIS-H,L3,의료기관 업무 AI 활용 기초,원무 안내,multiple_choice,tool_use,hard,AI를 활용한 원무 업무 보조 예로 가장 적절한 것은?,진단명을 확정한다.,접수 절차 안내문 초안을 작성한다.,수술 동의 여부를 판단한다.,약물 용량을 결정한다.,B,2,"정답은 B입니다. 접수 절차 안내문 초안 작성은 원무·행정 업무 보조에 해당하므로 AI 활용이 적절합니다. 진단명 확정, 수술 동의 판단, 약물 용량 결정은 의료행위 또는 전문 판단 영역입니다. AXIS-H에서는 AI를 병원 행정과 안내 업무에 안전하게 활용하는 능력을 평가합니다. 이 문항은 원무 업무에서 AI 활용 가능한 범위를 확인합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
17,AXIS-H,L3,의료기관 업무 AI 활용 기초,외래 안내,multiple_choice,tool_use,medium,외래 방문 환자에게 제공할 안내문 초안을 AI로 만들 때 포함하기 적절한 내용은?,"접수 위치, 준비물, 문의처, 유의사항",진단 결과 확정,약 복용 중단 지시,검사 불필요 확정,A,2,"정답은 A입니다. 외래 방문 안내문에는 접수 위치, 준비물, 문의처, 유의사항처럼 환자가 방문 전에 알아야 할 행정 정보를 포함하는 것이 적절합니다. 진단 결과 확정, 약 복용 중단, 검사 필요 여부 확정은 의료 판단에 해당합니다. 안내문은 정확한 절차 안내와 안전한 표현이 중요합니다. 이 문항은 외래 안내문 작성 시 포함할 수 있는 정보 범위를 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
18,AXIS-H,L3,의료기관 업무 AI 활용 기초,CS 응대,multiple_choice,tool_use,medium,AI를 활용해 환자 불만 응대 문구를 작성할 때 가장 적절한 방향은?,환자 잘못이라고 단정한다.,보상을 무조건 약속한다.,의료진 판단이 항상 틀렸다고 쓴다.,"공감 표현, 확인 절차, 담당 부서 연결 안내를 포함한다.",D,2,"정답은 D입니다. 환자 불만 응대 문구에는 공감 표현, 사실 확인 절차, 담당 부서 연결 안내가 포함되어야 합니다. 환자 잘못이라고 단정하거나 무조건 보상을 약속하는 표현은 민원을 악화시킬 수 있습니다. 의료기관 CS에서는 중립성과 절차 안내가 중요합니다. 이 문항은 AI를 활용한 환자 응대 문구 작성의 적절한 방향을 확인합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
19,AXIS-H,L3,의료기관 업무 AI 활용 기초,감염안전 안내,multiple_choice,tool_use,medium,감염 예방 안내문 초안을 AI로 작성할 때 가장 중요한 검토 항목은?,재미있는 표현이 많은지,문장이 길고 어려운지,병원 지침과 공신력 있는 기준에 맞는지,AI가 단정적으로 표현했는지,C,2,정답은 C입니다. 감염 예방 안내문은 병원 내부 지침과 공신력 있는 기준에 맞는지 확인해야 합니다. 재미있는 표현이나 단정적 표현보다 정확성과 안전성이 우선입니다. 감염·안전 관련 안내는 환자와 직원의 행동에 영향을 줄 수 있으므로 검토 절차가 필요합니다. 이 문항은 의료기관 안전 안내문 검토 기준을 평가합니다.,AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
20,AXIS-H,L3,의료기관 업무 AI 활용 기초,문서 작성,multiple_choice,tool_use,medium,AI를 활용해 작성하기 적절한 의료기관 행정 문서는?,직원 교육 안내문 초안,진단서 최종 내용,처방전 내용,수술 방법 결정서,A,2,"정답은 A입니다. 직원 교육 안내문 초안은 의료기관 행정 문서에 해당하므로 AI 보조 작성이 가능합니다. 진단서, 처방전, 수술 방법 결정서는 의료 전문 판단과 법적 책임이 관련된 문서입니다. AI를 사용할 때는 문서의 성격과 책임 수준을 구분해야 합니다. 이 문항은 AI로 작성하기 적절한 의료기관 문서 유형을 판단하는지를 확인합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
21,AXIS-H,L3,의료기관 업무 AI 활용 기초,홍보 콘텐츠,multiple_choice,tool_use,medium,병원 홍보 콘텐츠를 AI로 작성할 때 가장 주의해야 할 점은?,치료 효과를 과장하거나 보장하는 표현을 피한다.,환자의 실제 후기를 허위로 만들어 넣는다.,검증되지 않은 치료 성과를 단정한다.,경쟁 병원을 비방한다.,A,2,"정답은 A입니다. 병원 홍보 콘텐츠에서는 치료 효과를 과장하거나 보장하는 표현을 피해야 합니다. 허위 후기, 검증되지 않은 치료 성과, 경쟁기관 비방은 신뢰성과 윤리 측면에서 부적절합니다. AI가 제안한 홍보 문구도 내부 검토를 거쳐야 합니다. 이 문항은 의료기관 홍보 콘텐츠 작성 시 주의해야 할 기준을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
22,AXIS-H,L3,의료기관 업무 AI 활용 기초,부서 업무 정리,multiple_choice,tool_use,medium,부서별 업무 매뉴얼 초안을 AI로 정리하려 할 때 가장 적절한 요청은?,알아서 병원 매뉴얼을 만들어줘.,담당자 확인 없이 바로 배포할 수 있게 해줘.,환자의 질병을 기준으로 임의 분류해줘.,"제공한 업무 절차를 접수, 확인, 안내, 기록 단계로 정리하고 누락 가능성을 표시해줘.",D,2,"정답은 D입니다. 부서별 업무 매뉴얼을 AI로 정리할 때는 제공된 업무 절차를 기준으로 접수, 확인, 안내, 기록 등 단계별로 정리하게 하는 것이 적절합니다. AI가 임의로 병원 매뉴얼을 만들거나 담당자 검토 없이 배포하도록 해서는 안 됩니다. 업무 매뉴얼은 실제 절차와 부서 기준에 맞아야 합니다. 이 문항은 의료기관 업무 절차를 AI로 구조화하는 능력을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
23,AXIS-H,L3,의료기관 업무 AI 활용 기초,FAQ 작성,multiple_choice,tool_use,medium,AI로 병원 FAQ 초안을 만들 때 적절한 질문 유형은?,환자의 병명 확정,"접수 시간, 주차 위치, 서류 발급 절차",약 복용량 결정,수술 성공 여부 보장,B,2,"정답은 B입니다. 병원 FAQ 초안에는 접수 시간, 주차 위치, 서류 발급 절차처럼 행정·안내 정보가 적절합니다. 병명 확정, 약 복용량 결정, 수술 성공 여부 보장은 의료 판단이나 부적절한 보장 표현에 해당합니다. FAQ는 환자 편의를 돕되 안전한 범위에서 작성되어야 합니다. 이 문항은 FAQ 작성에 적절한 질문 범위를 판단하는 능력을 확인합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
24,AXIS-H,L3,의료기관 업무 AI 활용 기초,보고서 요약,multiple_choice,tool_use,easy,병원 내부 회의록을 AI로 요약할 때 가장 적절한 요청은?,참석자 개인정보를 모두 포함해 공개용 요약을 작성해줘.,"결정사항, 담당부서, 기한, 후속조치를 표로 정리해줘.",의견이 다른 사람의 발언은 삭제해줘.,논의되지 않은 결론을 만들어줘.,B,2,"정답은 B입니다. 병원 내부 회의록은 결정사항, 담당부서, 기한, 후속조치처럼 실행에 필요한 항목으로 정리하는 것이 적절합니다. 개인정보를 포함해 공개용 요약을 만들거나 논의되지 않은 결론을 생성해서는 안 됩니다. AI 요약은 회의 내용을 왜곡하지 않고 업무 후속조치를 명확히 하는 데 활용해야 합니다. 이 문항은 AI를 활용한 의료기관 내부 문서 요약 기준을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
25,AXIS-H,L3,의료기관 업무 AI 활용 기초,교육 자료,multiple_choice,tool_use,easy,AI로 만들기 적절한 직원 교육자료 주제는?,개인정보 보호 기본 수칙 안내,환자별 진단명 자동 결정,수술 방법 자동 추천,약물 처방 기준 확정,A,2,"정답은 A입니다. 개인정보 보호 기본 수칙 안내는 직원 교육자료로 적절한 주제입니다. 환자별 진단명 결정, 수술 방법 추천, 약물 처방 기준 확정은 의료행위 또는 전문 판단 영역입니다. AXIS-H에서는 직원이 AI 활용 시 지켜야 할 비임상·보안 기준을 이해하는 것이 중요합니다. 이 문항은 의료기관 직원 교육자료로 적절한 주제를 구분하는지를 확인합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
26,AXIS-H,L3,의료기관 업무 AI 활용 기초,환자 안내 문구,multiple_choice,tool_use,hard,다음 중 환자 안내문 표현으로 가장 안전한 것은?,AI에게 구체적 조건 없이 요청해도 의료기관 상황에 맞는 정확한 결과가 생성된다.,개인 상태에 따라 다를 수 있으므로 자세한 사항은 담당 의료진에게 확인해 주세요.,AI가 만든 교육 자료의 의학적 내용은 항상 최신 지침을 정확히 반영하고 있다.,의료기관 업무에 AI를 활용할 때 면책 문구는 포함할 필요가 없다.,B,2,"정답은 B입니다. 환자 안내문은 개인 상태에 따라 다를 수 있음을 밝히고, 자세한 사항은 담당 의료진에게 확인하도록 안내하는 표현이 안전합니다. ‘절대 위험하지 않다’와 같은 과도한 단정이나 약 복용 중단 지시는 부적절합니다. 환자 안내는 불안을 줄이되 의료판단을 대신하지 않아야 합니다. 이 문항은 안전한 환자 안내문 표현을 판단하는 능력을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
27,AXIS-H,L3,의료기관 업무 AI 활용 기초,업무 자동화 아이디어,multiple_choice,tool_use,easy,의료기관에서 AI 활용 아이디어로 비교적 적절한 것은?,환자별 치료법 자동 결정,의료진의 처방 자동 변경,예약 안내 문자 문구 초안 생성,검사 필요 여부 자동 확정,C,2,"정답은 C입니다. 예약 안내 문자 문구 초안 생성은 의료기관 행정·안내 업무에 해당하므로 AI 활용이 적절합니다. 치료법 자동 결정, 처방 자동 변경, 검사 필요 여부 확정은 의료진의 판단 영역입니다. AI 활용 아이디어는 반복적이고 비임상적인 업무부터 적용하는 것이 안전합니다. 이 문항은 의료기관 AI 자동화 아이디어의 적절성을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
28,AXIS-H,L3,의료기관 업무 AI 활용 기초,안내문 검토,multiple_choice,tool_use,hard,AI가 만든 병원 안내문에 ‘치료 효과를 보장합니다’라는 문구가 포함되어 있다. 가장 적절한 조치는?,홍보 효과가 좋으므로 그대로 사용한다.,AI가 썼으므로 책임이 없다.,문구를 더 크게 표시한다.,치료 효과 보장 표현은 삭제하거나 검토 후 수정한다.,D,2,"정답은 D입니다. ‘치료 효과를 보장합니다’라는 표현은 의료광고와 윤리 측면에서 문제가 될 수 있으므로 삭제하거나 담당 부서와 의료진 검토를 거쳐 수정해야 합니다. AI가 작성한 문구라도 그대로 사용할 수 있는 것은 아닙니다. 의료기관 홍보물은 사실성, 적정성, 책임성을 갖춰야 합니다. 이 문항은 AI 안내문 검토에서 의료광고 리스크를 식별하는 능력을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
29,AXIS-H,L3,의료기관 업무 AI 활용 기초,내부 공지,multiple_choice,tool_use,easy,AI로 내부 공지를 작성할 때 가장 적절한 정보는?,직원 개인 비밀번호,환자 주민등록번호 목록,"공지 목적, 대상 직원, 일정, 장소, 문의처",외부에 공개하면 안 되는 환자 진료 원문,C,2,"정답은 C입니다. 내부 공지를 작성할 때는 공지 목적, 대상 직원, 일정, 장소, 문의처 같은 업무 정보가 필요합니다. 환자 주민등록번호, 직원 비밀번호, 진료 원문은 공지 작성에 필요하지 않으며 입력해서는 안 됩니다. AI 공지 작성은 필요한 정보만 제공하는 방식으로 활용해야 합니다. 이 문항은 내부 공지 작성 시 필요한 정보와 금지 정보를 구분하는지를 확인합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
30,AXIS-H,L3,의료기관 업무 AI 활용 기초,부서 협업,multiple_choice,tool_use,easy,여러 부서 의견을 AI로 정리하려 할 때 적절한 방식은?,실명과 민감정보를 그대로 넣어 요약한다.,마음에 들지 않는 의견은 삭제하게 한다.,"부서명, 주요 의견, 우려사항, 후속조치로 분류해 정리하게 한다.",AI가 임의로 결론을 만들게 한다.,C,2,"정답은 C입니다. 여러 부서 의견을 정리할 때는 부서명, 주요 의견, 우려사항, 후속조치처럼 분류 기준을 제시하는 것이 적절합니다. 실명과 민감정보를 그대로 입력하거나 AI가 임의로 결론을 만들게 해서는 안 됩니다. 부서 의견 정리는 공정성과 사실성, 개인정보 보호가 함께 필요합니다. 이 문항은 의료기관 부서 협업 자료를 AI로 정리하는 기준을 평가합니다.",AXIS-H L3 과목2 의료기관 업무 AI 활용 기초,False,approved,"정답키 균등, 선택지 균형, 난이도 대폭 조정, item_purpose 수정 반영",1,,
