no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 실행 환경 관리,multiple_choice,concept,easy,AI가 생성한 Python 코드를 안전하게 실행하기 위한 환경 관리로 가장 적절한 것은?,시스템 전역에 모든 패키지를 설치하면 편리하다.,"requirements.txt 또는 pyproject.toml로 의존성을 관리하고, 가상환경(venv/conda)에서 격리 실행하여 시스템 영향을 최소화한다.",패키지 버전 관리는 중요하지 않으므로 최신 버전만 설치하면 된다.,AI가 생성한 코드는 어떤 환경에서든 동일하게 동작한다.,B,4,"정답은 B입니다. AI 생성 코드의 안전한 실행을 위해 ①의존성 파일(requirements.txt)로 패키지 관리 ②가상환경으로 격리 ③패키지 버전 고정(호환성 보장)이 필요합니다. 시스템 전역 설치는 패키지 충돌 위험이 있고, 버전 미관리는 재현성을 떨어뜨립니다. 이 개념을 정확히 이해하면 AI 코딩을 전략적으로 활용하는 데 큰 도움이 됩니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
12,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,에러 로깅 설계,multiple_choice,tool_use,medium,AI에게 에러 로깅이 포함된 코드를 요청할 때 가장 적절한 방법은?,"AI에게 ""에러 처리해줘""라고만 요청하면 적절한 로깅이 자동 포함된다.",print 문으로 에러를 출력하면 로깅과 동일한 효과가 있다.,에러 로깅은 개발 단계에서만 필요하며 운영 환경에서는 제거해야 한다.,"로그 레벨(INFO/WARNING/ERROR), 기록 항목(시각·함수명·에러 메시지), 로그 형식(JSON/텍스트), 민감정보 제외 조건을 구체적으로 지정하여 요청한다.",D,4,"정답은 D입니다. 에러 로깅 요청 시 ①로그 레벨 구분(INFO/WARNING/ERROR) ②기록 항목(시각, 함수명, 에러 상세) ③로그 형식(JSON→분석 용이) ④민감정보 제외(비밀번호, 개인정보 로그 금지)를 구체적으로 지정해야 합니다. print 문은 로그 레벨 구분이 없고 파일 저장이 어려워 운영 환경에 부적합합니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
13,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 리뷰 AI 활용,multiple_choice,case_judgment,medium,팀원이 작성한 코드를 AI로 리뷰할 때 가장 적절한 방법은?,AI에게 코드를 요청할 때 입출력 형식을 명시하면 오히려 결과의 자유도가 떨어져 품질이 낮아진다.,코드의 에러 처리는 개발 단계에서만 필요하며 운영 환경에서는 성능을 위해 제거하는 것이 좋다.,AI 코딩에서 코드 리뷰는 AI가 대체할 수 있으므로 사람의 리뷰 없이도 충분하다.,"AI에게 코드를 제시하고 ①버그 가능성 ②성능 이슈 ③보안 취약점 ④가독성 개선점을 분석 요청한 후, AI 의견을 참고하여 사람이 최종 리뷰 의견을 작성한다. 민감 코드는 AI 입력 전 보안 정보를 제거한다.",D,4,"정답은 D입니다. AI 기반 코드 리뷰는 ①버그 가능성 ②성능 이슈 ③보안 취약점 ④가독성을 AI가 1차 분석하고, 사람이 비즈니스 로직 정확성과 전체 설계 적합성을 추가로 판단하는 협업 구조입니다. 민감 코드(인증, 결제)는 AI 입력 전 보안 정보를 반드시 제거해야 합니다. 실무 시나리오에서 AI 코딩의 최적 판단을 내리기 위해서는 상황별 맥락을 종합적으로 고려해야 합니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
14,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,배치 처리 코드 요청,multiple_choice,tool_use,medium,AI에게 대량 파일 배치 처리 코드를 요청할 때 가장 적절한 방법은?,환경 변수 대신 코드에 직접 설정값을 입력하면 배포가 간편하고 관리가 용이하다.,AI가 폴더 구조를 자동으로 파악하므로 경로 정보를 제공할 필요가 없다.,"처리 대상(폴더 경로, 파일 형식), 처리 내용(컬럼 추출, 변환), 출력 방식(별도 폴더 저장), 에러 처리(파일 오류 시 스킵+로그), 진행률 표시를 구체적으로 명시하여 요청한다.",테스트 코드 작성은 개발 시간을 늘리므로 중요하지 않은 기능에는 생략하는 것이 효율적이다.,C,4,"정답은 C입니다. 배치 처리 코드 요청 시 ①대상(폴더, 파일 형식) ②처리 내용 ③출력 방식(원본 보존, 별도 폴더) ④에러 처리(개별 파일 오류 시 중단 vs 스킵) ⑤진행률 표시를 구체적으로 명시해야 합니다. 실행 전 소수 파일로 테스트하는 것도 필수입니다. AI 코딩 도구를 업무에 효과적으로 활용하려면 체계적 접근과 검증이 필수적입니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
15,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 의존성 관리,multiple_choice,concept,medium,AI가 생성한 코드에서 사용하는 외부 라이브러리의 의존성을 관리하는 가장 적절한 방법은?,파일 처리 코드에서 사용자 입력 경로를 검증하면 기능이 제한되므로 검증 없이 사용하는 것이 좋다.,코드 문서화는 개발이 완료된 후에 한 번만 수행하면 이후 업데이트할 필요가 없다.,"requirements.txt에 라이브러리명과 버전을 고정하여 기록하고, 설치 시 pip install -r requirements.txt로 일괄 설치한다. 보안 취약점이 알려진 버전은 업데이트한다.",Git에서 코드를 삭제하면 이전 버전의 기록도 자동으로 완전히 삭제된다.,C,4,"정답은 C입니다. 의존성 관리의 핵심은 ①버전 고정(재현성) ②일괄 관리(requirements.txt) ③보안 업데이트(취약점 패치)입니다. 버전을 고정하지 않으면 다른 환경에서 동작이 달라질 수 있고, 최신 버전만 사용하면 기존 코드와 호환성 문제가 발생할 수 있습니다. 이 개념을 정확히 이해하면 AI 코딩을 전략적으로 활용하는 데 큰 도움이 됩니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
16,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 자동화 대상 선정,multiple_choice,case_judgment,easy,다음 업무 중 AI 코딩으로 자동화하기 가장 적합한 것은?,프로그래밍 언어를 변경하는 코드 변환은 AI가 모든 차이를 자동으로 처리하므로 별도 검토가 불필요하다.,AI가 생성한 코드를 테스트 없이 배포해도 운영 환경에서 안전하게 동작한다.,코드의 보안 취약점은 AI 모델이 자동으로 탐지하여 제거하므로 별도 점검이 불필요하다.,매일 아침 5개 시스템에서 데이터를 수집하여 일일 현황 보고서를 생성하는 정형화된 반복 업무,D,4,정답은 D입니다. AI 코딩 자동화에 적합한 업무는 ①반복 빈도 높음(매일) ②정형화(동일 형식) ③데이터 기반(수집·가공·출력) ④규칙 기반(명확한 로직)인 업무입니다. 일일 현황 보고서 생성은 이 모든 조건을 충족합니다. 대인 소통이나 창의적 판단이 핵심인 업무는 자동화에 부적합합니다.,AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
17,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,AI 코드 실행 전 점검,multiple_choice,case_judgment,medium,AI가 생성한 파일 처리 코드를 실행하기 전 반드시 확인해야 할 항목으로 가장 적절한 것은?,"파일 삭제(os.remove)·시스템 명령(os.system)·네트워크 요청(requests)·파일 덮어쓰기 등 위험 작업이 포함되어 있지 않은지 확인하고, 테스트 데이터로 먼저 실행한다.",AI 코딩 도구에서 생성된 함수는 항상 최적의 시간 복잡도를 보장하므로 성능 검토가 불필요하다.,모든 AI 코딩 도구는 동일한 코드 품질을 보장하므로 도구 간 비교가 불필요하다.,AI가 추천한 라이브러리는 모두 상업적으로 자유롭게 사용할 수 있으므로 라이선스를 확인할 필요가 없다.,A,4,"정답은 A입니다. AI 생성 코드 실행 전 ①파일 삭제·이동 명령 ②시스템 명령 실행 ③네트워크 요청 ④파일 덮어쓰기 등 위험 작업을 확인하고, 테스트 데이터로 먼저 실행하여 의도한 대로 동작하는지 검증해야 합니다. AI가 의도하지 않은 위험 코드를 생성할 수 있으므로 주의가 필요합니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
18,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,데이터베이스 쿼리 AI 생성,multiple_choice,tool_use,hard,AI에게 복잡한 SQL 쿼리를 생성해달라고 요청할 때 가장 적절한 방법은?,코드의 성능 최적화와 보안 검토는 AI 도구가 자동으로 수행하므로 사용자가 추가로 확인할 필요가 없다.,"테이블 스키마(테이블명, 컬럼명, 타입), 관계(FK), 조회 조건, 기대 결과를 제시하고, 매개변수화된 쿼리(parameterized query)로 작성하도록 요청한다. 접속 정보는 환경변수로 처리한다.",AI가 생성한 SQL 쿼리는 보안 검토 없이 운영 DB에 바로 실행해도 안전하다.,AI 코딩 도구를 사용하면 모든 에러가 자동으로 방지되므로 테스트 코드를 작성할 필요가 없다.,B,4,정답은 B입니다. SQL 쿼리 AI 생성 시 ①테이블 스키마 제시 ②관계 설명 ③조회 조건 명시 ④매개변수화 쿼리 요청(SQL 인젝션 방지) ⑤접속 정보 환경변수 처리가 핵심입니다. 운영 DB에 바로 실행하면 데이터 손실 위험이 있으므로 테스트 환경에서 먼저 검증합니다. AI 코딩 도구를 업무에 효과적으로 활용하려면 체계적 접근과 검증이 필수적입니다.,AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
19,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 재사용성 설계,multiple_choice,concept,medium,AI가 생성한 코드의 재사용성을 높이기 위해 가장 적절한 방법은?,코드 리팩토링은 기능 동작에 영향을 주므로 동작하는 코드는 수정하지 않는 것이 바람직하다.,AI에게 코드를 요청할 때 입출력 형식을 명시하면 오히려 결과의 자유도가 떨어져 품질이 낮아진다.,"범용적으로 사용 가능한 함수/모듈로 구조화하고, 매개변수화(하드코딩 제거), 설정 파일 분리, 문서화를 수행하여 다른 프로젝트에서도 활용할 수 있게 한다.",코드의 에러 처리는 개발 단계에서만 필요하며 운영 환경에서는 성능을 위해 제거하는 것이 좋다.,C,4,"정답은 C입니다. AI 생성 코드의 재사용성을 높이려면 ①함수/모듈 구조화 ②매개변수화(값을 하드코딩하지 않고 인자로 전달) ③설정 파일 분리(경로, 임계값 등) ④문서화(docstring, README)를 수행합니다. 이를 통해 한 번 검증된 코드를 다른 업무에서도 안전하게 재활용할 수 있습니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
20,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,스크래핑 코드 윤리,multiple_choice,case_judgment,medium,업무를 위해 AI에게 웹 스크래핑 코드를 요청할 때 가장 먼저 확인해야 할 사항은?,"대상 웹사이트의 robots.txt와 이용약관을 확인하여 스크래핑 허용 여부를 검토하고, 서버 부하를 고려한 요청 간격(delay)을 코드에 포함하도록 요청한다.",코드를 Git에 커밋할 때 AI 활용 여부를 기록할 필요가 없다.,AI 코딩 도구를 한 번 학습하면 추가 학습 없이도 모든 업무에 적용할 수 있다.,AI가 생성한 코드의 보안과 성능은 AI 도구가 자동으로 최적화하므로 사용자가 별도로 확인할 필요가 없다.,A,4,정답은 A입니다. 웹 스크래핑 전 ①robots.txt(크롤링 허용 범위) ②이용약관(데이터 수집 허용 여부) ③법적 검토 ④서버 부하 고려(요청 간격 설정)를 확인해야 합니다. 기술적으로 가능하더라도 무단 스크래핑은 법적 분쟁이나 서비스 차단의 원인이 됩니다. AI 코드에도 delay와 User-Agent 설정을 포함해야 합니다.,AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
21,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 모니터링 설계,multiple_choice,tool_use,hard,자동화 스크립트가 운영 환경에서 정상 동작하는지 모니터링하는 코드를 AI에 요청할 때 가장 적절한 방법은?,AI가 생성한 코드는 성능과 보안이 자동으로 최적화되므로 별도 검증 절차 없이 운영 환경에 바로 배포할 수 있다.,AI 코딩 도구를 사용하면 모든 에러가 자동으로 방지되므로 테스트 코드를 작성할 필요가 없다.,①실행 시작/종료 시각 기록 ②처리 건수 집계 ③에러 발생 시 알림(이메일/Slack) ④실행 결과 로그 저장 ⑤비정상 종료 감지를 포함하는 모니터링 코드를 요청한다.,코드의 성능 최적화와 보안 검토는 AI 도구가 자동으로 수행하므로 사용자가 추가로 확인할 필요가 없다.,C,4,"정답은 C입니다. 자동화 스크립트 모니터링은 ①실행 이력(시각, 소요 시간) ②처리 결과(건수, 성공/실패) ③알림(에러 시 즉시 통보) ④로그(상세 기록) ⑤비정상 종료 감지(프로세스 모니터링)를 포함해야 합니다. 로그만으로는 에러 발생 시 즉시 인지할 수 없습니다. AI 코딩 도구를 업무에 효과적으로 활용하려면 체계적 접근과 검증이 필수적입니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
22,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,AI 코드 병합 전략,multiple_choice,concept,easy,여러 AI가 생성한 코드 모듈을 하나의 프로젝트로 병합할 때 가장 적절한 방법은?,AI 코딩에서 코드 리뷰는 AI가 대체할 수 있으므로 사람의 리뷰 없이도 충분하다.,환경 변수 대신 코드에 직접 설정값을 입력하면 배포가 간편하고 관리가 용이하다.,테스트 코드 작성은 개발 시간을 늘리므로 중요하지 않은 기능에는 생략하는 것이 효율적이다.,"각 모듈의 인터페이스(입출력)를 확인하고, import 충돌·변수명 충돌을 해소한 후 통합 테스트를 수행한다. 코딩 스타일도 프로젝트 규칙에 맞게 통일한다.",D,4,"정답은 D입니다. AI 생성 코드 모듈 병합 시 ①인터페이스 확인(각 모듈의 입출력 호환) ②충돌 해소(import, 변수명, 함수명) ③코딩 스타일 통일 ④통합 테스트(모듈 간 상호작용 검증)가 필요합니다. 서로 다른 AI 요청으로 생성된 코드는 스타일과 네이밍이 다를 수 있으므로 통일 작업이 중요합니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
23,AXIS-C,L2,AI 코딩 도구 선택·활용 전략,코드 성능 프로파일링,multiple_choice,tool_use,hard,AI가 생성한 코드의 성능 병목을 찾기 위해 AI를 활용하는 가장 적절한 방법은?,"코드와 함께 ""이 코드의 시간 복잡도를 분석하고, 성능 병목이 될 수 있는 부분을 식별해줘. 각 병목에 대한 최적화 방안과 예상 개선 효과를 제시해줘""라고 요청한다.",파일 처리 코드에서 사용자 입력 경로를 검증하면 기능이 제한되므로 검증 없이 사용하는 것이 좋다.,코드 문서화는 개발이 완료된 후에 한 번만 수행하면 이후 업데이트할 필요가 없다.,Git에서 코드를 삭제하면 이전 버전의 기록도 자동으로 완전히 삭제된다.,A,4,"정답은 A입니다. AI 기반 성능 분석은 ①시간 복잡도 분석(O(n²) 등) ②성능 병목 식별(중첩 루프, 대용량 메모리 할당 등) ③최적화 방안 제시(벡터 연산, 캐싱, 인덱싱 등) ④예상 개선 효과를 요청합니다. AI 분석 후 실제 프로파일러(cProfile 등)로 측정하여 검증하는 것이 바람직합니다.",AXIS-C L2 AI 코딩 도구 선택·활용 전략,False,approved,배치1 신규 출제,1,,
