no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
11,AXIS,L3,AI 현실 이해와 한계 판단,현업적용형,현업적용형,case_judgment,hard,"스타트업 대표가 AI에게 ""우리 회사 재무제표를 분석해서 투자 유치 전략을 세워줘""라고 요청하려 한다. AI 활용의 한계를 고려할 때 가장 적절한 판단은?",AI 분석 결과를 투자자 미팅에서 검토 없이 공식 자료로 바로 활용할 수 있다,AI는 재무 분석에 특화되어 있으므로 전문 회계사보다 빠르고 정확하다고 본다,AI에게 '전문가 수준으로 분석해줘'라고 하면 전문가급 결과를 얻을 수 있다,AI는 초안 정리에 활용하되 전문 분석·전략은 전문가 검토를 거쳐야 한다,D,2,"정답 근거: 재무 분석과 투자 전략은 전문적 판단이 필요한 영역이다. AI는 자료 정리·초안 작성에 활용하되, 최종 분석과 전략은 전문가 검토를 거쳐야 한다. 오답 분석: A — AI 분석 결과를 검증 없이 공식 자료로 사용하면 오류로 인한 피해가 발생할 수 있다. B — AI는 재무 분석에 특화된 도구가 아니며, 전문가 대체가 불가능하다. C — ""전문가 수준으로""라는 지시가 AI의 분석 품질을 보장하지 않는다.",AXIS-L3-01-AP-H-011,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
12,AXIS,L3,AI 현실 이해와 한계 판단,현업적용형,현업적용형,case_judgment,hard,다음 중 AI를 활용하는 것보다 사람이 직접 처리하는 것이 더 적절한 업무는?,회의 중 오간 내용을 시간 순서대로 정리하여 회의록 초안을 작성하는 업무,정기 보고서에서 전월 대비 수치 변동을 요약문으로 정리하여 작성하는 업무,민원인의 감정 상태를 파악해 즉석에서 대응 방향을 결정하는 상담,사내 공지사항의 문법·맞춤법을 검토하고 수정 방향을 제안하는 업무,C,2,"정답 근거: 민원 상담에서 감정 파악과 즉석 대응 판단은 실시간 맥락 이해와 공감 능력이 필요한 영역으로, AI보다 사람이 직접 처리하는 것이 적절하다. 오답 분석: A — 시간 순서 정리는 AI가 효과적으로 수행할 수 있는 구조화 작업이다. B — 수치 변동 요약은 데이터를 제공하면 AI가 초안을 작성할 수 있다. D — 문법·맞춤법 검토는 AI의 강점 영역 중 하나이다.",AXIS-L3-01-AP-H-012,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
13,AXIS,L3,AI 현실 이해와 한계 판단,분석·검증형,분석·검증형,case_judgment,medium,"시장조사 보고서를 작성하면서 AI에게 ""국내 온라인 쇼핑 시장 규모""를 물었더니 ""2025년 기준 약 210조 원""이라고 답변했다. 가장 적절한 대응은?",수치가 매우 구체적으로 제시되었으므로 확인 없이 보고서에 바로 인용한다,AI에게 '출처를 알려줘'라고 요청한 뒤 제시된 출처를 보고서에 함께 기재한다,통계청·업계 보고서 등 공식 자료에서 해당 수치를 직접 확인한다,'약'이 붙어 있어 정확하지 않을 수 있으므로 '약 200조 원'으로 반올림해 사용한다,C,2,정답 근거: AI가 제시한 시장 규모 수치는 할루시네이션일 수 있다. 공식 통계 기관이나 업계 보고서에서 직접 확인해야 한다. 오답 분석: A — 구체적 수치가 정확성을 보장하지 않는다. B — AI가 제시하는 출처 역시 허위일 수 있으므로 출처까지 별도 확인이 필요하다. D — 반올림은 수치 정확도 문제가 아니라 수치 자체의 진위 문제이므로 근본 해결이 아니다.,AXIS-L3-01-AN-M-013,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
14,AXIS,L3,AI 현실 이해와 한계 판단,분석·검증형,분석·검증형,case_judgment,medium,긴 회의 녹취록을 AI에게 요약하게 했다. 요약 결과를 활용할 때 가장 유의해야 할 점은?,AI 요약은 핵심만 추출하므로 원문보다 오히려 정확도가 더 높다고 볼 수 있다,요약 과정에서 중요한 맥락이나 조건이 누락·변형될 수 있으므로 원문과 대조한다,AI가 요약한 내용의 길이가 적절하면 품질에 문제가 없다고 판단해도 무방하다,요약에 포함되지 않은 내용은 중요하지 않은 것이므로 무시해도 된다고 본다,B,2,"정답 근거: AI 요약은 핵심 내용을 누락하거나, 조건부 합의를 확정 합의로 변형하는 등의 오류를 발생시킬 수 있다. 반드시 원문과 대조해야 한다. 오답 분석: A — 요약 과정에서 정보가 손실·왜곡될 수 있으므로 원문보다 정확하다고 볼 수 없다. C — 요약 길이와 품질은 무관하다. 짧은 요약이 핵심을 놓칠 수도 있다. D — AI가 제외한 내용 중 업무상 중요한 사항이 있을 수 있다.",AXIS-L3-01-AN-M-014,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
15,AXIS,L3,AI 현실 이해와 한계 판단,분석·검증형,분석·검증형,case_judgment,hard,해외 거래처에 보낼 영문 메일을 AI로 번역했다. 번역 결과를 검토할 때 가장 주의해야 할 점은?,문법 오류만 없으면 검토 절차 없이 업무용 메일로 바로 발송해도 된다,업무 맥락에 맞지 않는 어조·표현·뉘앙스가 있는지 확인해야 한다,AI 번역은 기계적이므로 항상 격식체로 나와 별도의 톤 조정이 필요 없다,영어 원어민이 작성한 것처럼 자연스러우면 내용의 정확성도 보장된다고 본다,B,2,"정답 근거: AI 번역은 문법적으로 자연스럽더라도 업무 맥락에 맞지 않는 어조, 지나치게 격식적이거나 비격식적인 표현, 미묘한 뉘앙스 차이가 발생할 수 있다. 오답 분석: A — 문법이 맞아도 맥락·톤·뉘앙스 오류가 있을 수 있다. C — AI 번역이 항상 격식체로 나오는 것은 아니며, 맥락에 따라 조정이 필요하다. D — 자연스러움과 내용 정확성은 별개이다. 자연스러운 문장이 뜻을 잘못 전달할 수 있다.",AXIS-L3-01-AN-H-015,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
16,AXIS,L3,AI 현실 이해와 한계 판단,분석·검증형,분석·검증형,case_judgment,medium,"AI에게 산업 동향 보고서를 작성하게 했더니 ""A 기업의 매출이 증가한 주된 원인은 B 정책 시행이다""라는 분석이 포함되어 있다. 가장 적절한 검토 방법은?",A 기업의 매출 증가와 B 정책 시행의 실제 관련성을 별도 자료로 확인한다,문장 구조가 논리적으로 이어지므로 인과관계가 정확하다고 판단해도 된다,AI에게 '이 분석이 맞는지 다시 한번 검증해줘'라고 재질문하여 확인한다,'주된 원인'을 '관련 요인 중 하나'로 표현만 바꾸면 문제가 해결된다고 본다,A,2,정답 근거: AI는 두 사실을 연결할 때 실제 인과관계 없이도 논리적으로 보이는 문장을 만들 수 있다. 인과관계의 타당성은 별도 자료로 확인해야 한다. 오답 분석: B — 문장 구조가 논리적이라고 실제 인과관계가 있는 것은 아니다. C — AI에게 재검증을 요청해도 자기 생성물의 사실 여부를 판단할 수 없다. D — 표현만 바꾸는 것은 사실 관계 확인이 아니므로 근본적 해결이 아니다.,AXIS-L3-01-AN-M-016,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
17,AXIS,L3,AI 현실 이해와 한계 판단,리스크 판단형,리스크 판단형,case_judgment,medium,고객이 제품 보증기간에 대해 문의했는데 담당자가 AI에게 물어본 답변을 검증 없이 그대로 안내했다. 이 상황에서 가장 큰 위험은?,AI 답변이 틀렸을 경우 고객에게 잘못된 보증 조건을 그대로 약속하게 된다,AI를 사용했다는 사실이 고객에게 알려지면 회사의 이미지가 나빠질 수 있다,AI의 답변 생성 속도가 느려 고객의 응대 대기 시간이 길어질 수 있다,AI가 자사 제품에 경쟁사 제품 정보를 섞어서 잘못 답변할 수 있다,A,2,"정답 근거: 검증 없이 AI 답변을 고객에게 전달하면, 보증기간·교환 조건 등 핵심 정보가 틀렸을 때 회사가 잘못된 약속에 법적·상업적 책임을 지게 된다. 오답 분석: B — AI 사용 자체가 문제가 아니라 검증 없는 사용이 문제이다. C — AI 답변 속도는 일반적으로 빠르며, 대기 시간은 핵심 위험이 아니다. D — 경쟁사 정보 혼동은 가능하지만, 잘못된 보증 약속보다 직접적 피해가 작다.",AXIS-L3-01-RK-M-017,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
18,AXIS,L3,AI 현실 이해와 한계 판단,리스크 판단형,리스크 판단형,case_judgment,medium,AI에게 월별 매출 데이터를 입력하고 전년 동기 대비 증감률 계산을 요청했다. 결과를 활용할 때 가장 유의해야 할 점은?,AI가 계산한 수치는 프로그램 기반으로 산출되므로 별도 검증이 필요 없다,결과의 소수점 이하 자릿수만 확인하면 계산 정확도는 충분히 보장된다,AI가 계산 과정을 단계별로 보여주면 결과가 정확하다고 판단해도 된다,결과 수치를 보고서에 넣기 전에 직접 계산하거나 스프레드시트로 대조한다,D,2,정답 근거: 생성형 AI는 계산 전용 도구가 아니므로 수치 연산에서도 오류가 발생할 수 있다. 결과를 사용하기 전에 직접 계산하거나 스프레드시트로 교차 검증해야 한다. 오답 분석: A — AI는 전용 계산 프로그램이 아니며 수치 연산에서도 오류가 발생할 수 있다. B — 계산 과정을 보여줘도 중간 단계에서 오류가 있을 수 있다. C — 소수점 확인만으로는 계산 로직 자체의 오류를 발견할 수 없다.,AXIS-L3-01-RK-M-018,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
19,AXIS,L3,AI 현실 이해와 한계 판단,리스크 판단형,리스크 판단형,case_judgment,hard,AI가 작성한 시장 분석 보고서를 검증 없이 경영진 의사결정 자료로 제출했다. 이 행동이 초래할 수 있는 가장 심각한 위험은?,보고서의 문체가 사내 표준 양식과 맞지 않아 전체를 다시 작성해야 한다,허위 수치·잘못된 분석에 기반한 의사결정으로 실질적 경영 피해가 발생한다,보고서 작성에 걸린 시간이 너무 짧아 경영진이 성의가 없다고 판단할 수 있다,AI를 사용한 사실이 드러나면 담당자의 업무 능력을 의심받을 수 있다,B,2,"정답 근거: 검증 없는 AI 보고서가 의사결정 자료로 사용되면, 허위 수치나 잘못된 분석이 경영 판단을 왜곡시켜 실질적 재무·전략적 피해로 이어질 수 있다. 오답 분석: A — 문체·양식 불일치는 형식 문제로, 잘못된 의사결정보다 심각도가 낮다. C — 작성 시간에 대한 인상은 부수적 문제이다. D — AI 사용 자체의 평판 문제보다 경영 피해가 더 심각한 위험이다.",AXIS-L3-01-RK-H-019,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
20,AXIS,L3,AI 현실 이해와 한계 판단,리스크 판단형,리스크 판단형,case_judgment,hard,팀원 대부분이 AI 결과물을 별도 검증 없이 업무에 사용하고 있다. 이 상황이 조직에 미치는 가장 심각한 위험은?,검증되지 않은 정보가 조직의 공식 문서·보고·의사결정에 누적적으로 반영된다,AI 사용량이 점차 증가하면서 구독 비용이 책정된 예산을 초과할 수 있다,팀원들의 문서 작성 능력이 저하되어 AI 없이는 업무 수행이 불가능해진다,AI 도구의 서버 장애가 발생하면 팀 전체 업무가 일시적으로 중단될 수 있다,A,2,"정답 근거: 검증 없이 AI 결과물을 사용하는 것이 조직 전체로 확산되면, 허위·부정확 정보가 공식 문서와 의사결정에 누적적으로 반영되어 조직 차원의 신뢰도와 판단 품질이 저하된다. 오답 분석: B — 비용 증가는 관리 가능한 문제이며 구조적 위험이 아니다. C — 작성 능력 저하도 우려 사항이지만, 부정확 정보의 조직적 확산보다 직접적 피해가 작다. D — 서버 장애는 일시적 문제로, 부정확 정보의 누적적 반영보다 심각도가 낮다.",AXIS-L3-01-RK-H-020,False,approved,import:AXIS_L3_Batch01_영역1_AI현실이해_20문항.html,2,,
21,AXIS,L3,AI 현실 이해와 한계 판단,개념·한계 판단형,개념·한계 판단형,case_judgment,easy,같은 질문을 생성형 AI에게 두 번 했더니 서로 다른 답변이 나왔다. 이 현상에 대한 설명으로 가장 적절한 것은?,AI가 두 번째 질문에서 더 정확한 데이터를 새로 검색해 답변에 반영했기 때문이다,첫 번째 답변에 오류가 있었으므로 두 번째 답변이 항상 더 정확하다고 볼 수 있다,AI는 사용자의 직전 반응을 즉시 학습하여 두 번째에 더 나은 답변을 제공한다,AI는 확률 기반으로 문장을 생성하므로 같은 질문에도 다른 답변이 나올 수 있다,D,2,"정답 근거: 생성형 AI는 확률 분포에서 토큰을 샘플링하여 문장을 만들기 때문에, 동일한 입력에도 매번 다른 출력이 나올 수 있다. 오답 분석: A — AI는 질문할 때마다 새로운 데이터를 검색하는 방식이 아니다. B — 두 번째 답변이 더 정확하다는 보장은 없다. 두 답변 모두 검증이 필요하다. C — 기본적으로 AI는 사용자의 반응을 실시간 학습하여 다음 답변을 개선하지 않는다.",AXIS-L3-01-CL-L-021,False,approved,import:AXIS_L3_Batch02_영역1_AI현실이해_20문항.html,2,,
22,AXIS,L3,AI 현실 이해와 한계 판단,개념·한계 판단형,개념·한계 판단형,case_judgment,easy,"AI에게 사실 기반의 자료를 요청했는데, 결과물에 사실과 AI가 만들어낸 내용이 섞여 있을 수 있는 이유로 가장 적절한 것은?",AI는 사실과 창작을 구분하는 내부 기준이 없이 자연스러운 문장을 생성한다,AI가 학습한 데이터 중 일부가 허위 정보였기 때문에 사실 구분이 안 되는 것이다,AI는 사실만 전달하도록 설계되어 있으나 간혹 시스템 오류가 발생하기 때문이다,AI가 의도적으로 창작 내용을 추가해 답변의 완성도를 높이려 하기 때문이다,A,2,"정답 근거: AI는 '이것은 사실', '이것은 창작'이라는 내부 구분 없이 문맥상 자연스러운 다음 문장을 생성한다. 사실과 허구가 동일한 방식으로 만들어진다. 오답 분석: B — 학습 데이터의 품질도 영향을 미치지만, 근본 원인은 AI의 생성 방식 자체에 사실/창작 구분이 없기 때문이다. C — AI는 사실만 전달하도록 설계된 것이 아니며, 시스템 오류와도 다른 문제이다. D — AI는 의도를 가지고 창작을 추가하는 것이 아니라, 확률적으로 자연스러운 문장을 만들 뿐이다.",AXIS-L3-01-CL-L-022,False,approved,import:AXIS_L3_Batch02_영역1_AI현실이해_20문항.html,2,,
23,AXIS,L3,AI 현실 이해와 한계 판단,개념·한계 판단형,개념·한계 판단형,case_judgment,easy,"AI가 매우 긴 답변을 상세하게 작성해주었을 때, 이에 대한 판단으로 가장 적절한 것은?",답변이 길수록 AI가 더 많은 정보를 검색한 것이므로 신뢰도가 높다고 본다,분량이 많으면 핵심이 묻히거나 불필요한 내용이 포함되었을 가능성도 있다,긴 답변은 AI가 해당 주제에 자신이 있다는 의미이므로 검증 부담이 줄어든다,짧은 답변보다 긴 답변이 업무 활용에 항상 더 적합하다고 판단할 수 있다,B,2,"정답 근거: AI 답변의 길이와 품질은 무관하다. 긴 답변에 불필요한 반복, 핵심 누락, 허위 정보가 포함되어 있을 수 있으므로 분량과 관계없이 검증이 필요하다. 오답 분석: A — AI가 길게 답한 것은 더 많이 검색했기 때문이 아니라 생성 방식의 결과이다. C — 답변 길이와 AI의 자신감·정확도는 무관하다. D — 업무 목적에 따라 짧고 핵심적인 답변이 더 적합한 경우가 많다.",AXIS-L3-01-CL-L-023,False,approved,import:AXIS_L3_Batch02_영역1_AI현실이해_20문항.html,2,,
